產業類別,公司代號,公司名稱,非擔任主管職務之全時員工資訊-員工薪資總額(仟元),非擔任主管職務之全時員工資訊-員工人數-年度平均(人),非擔任主管職務之全時員工資訊-員工薪資-平均數(仟元/人)-113年,非擔任主管職務之全時員工資訊-員工薪資-平均數(仟元/人)-112年,員工薪資-平均數調整變動情形(%),非擔任主管職務之全時員工資訊-員工薪資-中位數(仟元/人)-113年,非擔任主管職務之全時員工資訊-員工薪資-中位數(仟元/人)-112年,員工薪資-中位數調整變動情形(%),非擔任主管職務之全時員工資訊-每股盈餘(元/股),同業公司資訊-員工薪資-平均數(仟元/人),同業公司資訊-平均每股盈餘(元/股),薪資統計情形-非經理人之全時員工薪資平均數未達50萬元,薪資統計情形-公司EPS獲利表現較同業為佳，惟非經理人之全時員工薪資平均數低於同業水準,薪資統計情形-公司EPS較前一年度成長，惟非經理人之全時員工薪資平均數較前一年度減少),薪資統計情形-公司經營績效與員工薪酬之關聯性及合理性說明,薪資統計情形-具體改善措施說明
"鋼鐵工業","8349","恒耀國際","379511","549","691","661","4.54%","624","602","3.65%","4.27","804","2.00","N","Y","N","本公司產業屬性為汽車之零組件業，與鋼鐵業不同，部份獲利貢獻系來自海外子公司；非擔任主管職務之全時員工薪資平均數較112年增加4.54%，尚屬合理。","本公司預計在公司章程揭露將盈餘的一定比例，作為基層員工薪資調整或酬勞分派的金額，保障員工權益。",
"其他","8354","冠好","89187","165","541","528","2.46%","505","497","1.61%","1.58","695","2.24","N","N","N","","",
"電子零組件業","8358","金居","209175","289","724","712","1.69%","663","662","0.15%","3.65","747","2.21","N","Y","N","1.金居公司的非經理人全時員工共有289人，其中有55位(佔19%)為外籍移工．
2.外籍移工部份，依勞動合約，金居公司不需支付其年終、營運獎金、季獎金、輪班津貼..等，故平均薪資較同業略低17仟元/年。","雖113年的平均薪資較同業略低，但與112年金居公司平均薪資712仟元相較，113年平均薪資724仟元，已略高12仟元/年。",
"半導體業","8383","千附","206206","299","690","615","12.20%","619","565","9.56%","3.50","1307","5.21","N","N","N","","",
"綠能環保","8390","金益鼎","141344","139","1017","869","17.03%","946","808","17.08%","4.84","826","3.76","N","N","N","","",
"其他","8401","白紗科","312268","461","677","661","2.42%","612","595","2.86%","2.59","695","2.24","N","Y","N","本公司屬傳統產業，產業裡有不同類別公司人力結構不一樣，員工平均薪資水平不能全面衡量公司經營績效與員工薪酬的明確關聯性，且113年度非擔任主管職平均薪資較上年度亦有所增加，故本公司員工薪資平均數尚屬合理。","本公司員工薪酬除依公司章程規定提列外，估列之基礎係依據公司當年度之獲利情形(稅前淨利)，另員工之職務、專業能力、貢獻度及每年考核之績效等做為調薪及獎酬之依據。",
"生技醫療業","8403","盛弘","107973","119","907","828","9.54%","800","729","9.74%","1.53","787","0.41","N","N","N","","",
"生技醫療業","8409","商之器","73958","103","718","710","1.13%","629","632","-0.47%","0.07","787","0.41","N","N","N","","",
"電腦及週邊設備業","8410","森田","154150","205","752","716","5.03%","731","703","3.98%","7.54","909","4.39","N","Y","N","1.本公司因基層人力短缺,故聘僱近2成之外籍移工,致平均薪資較同業為低
2.113年營收雖較112年略減1%,然因美金大幅升值,使EPS增加約2.2元
3.本公司每年皆有調薪,並依EPS成長發放獎酬,近三年平均薪資成長2.6%~5%","113年EPS增加主要來自美金升值，美金升貶對本公司EPS影響甚鉅；近三年給付非擔任主管之全時員工平均薪資皆隨EPS年年成長；未來如EPS增加，給付非擔任主管之全時員工獎酬亦會隨之成長。",
"鋼鐵工業","8415","大國鋼","51918","65","799","646","23.68%","620","532","16.54%","2.22","804","2.00","N","Y","N","公司主要的獲利係來自海外子公司，
員工薪酬係按照集團獲利狀況整體考量予以分配。","考量台灣實際通膨狀況，已於114年2月調整薪資。",
"資訊服務業","8416","實威","217148","225","965","930","3.76%","861","826","4.24%","11.01","976","3.68","N","Y","N","主係113年新進人員幾乎皆為基層員工，佔員工人數近1/4，影響員工薪資平均數水準。","113年新進人員佔比已較112年略有調整，此項狀況應會持續獲得改善。",
"其他","8421","旭源","128296","199","645","647","-0.31%","536","542","-1.11%","0.02","695","2.24","N","N","Y","公司EPS較前一年度成長，惟非經理人全時員工薪資平均數衰退
係因本公司111年度處分固定資產利益提列較高之員工酬勞，於112年度發放，故較113年度發放金額高所致。","本公司會持續視公司營運狀況依相關規定提撥員工酬勞，相關福利政策，提供多元化之福利措施，以照顧員工生活與發展需求。",
"建材營造","8424","惠普","108451","139","780","764","2.09%","726","709","2.40%","4.61","1007","3.22","N","Y","N","113年本公司係矽酸鈣板製造業，屬建材下游產業，加工技術層次較低且所需學歷普遍較低之下，薪資可能較低。惟公司獲利主要緣於產業之供需及有效良善管理。近年公司依舊維持在2~3%之穩定調薪，提供良善之薪資環境。","本公司係矽酸鈣板製造業，屬建材下游產業，加工技術層次較低且所需學歷普遍較低之下，薪資可能較低。惟公司獲利主要緣於產業之供需及有效良善管理。近年公司依舊維持在2~3%之穩定調薪，提供良善之薪資環境。",
"其他電子業","8431","匯鑽科","12011","14","858","654","31.19%","738","666","10.81%","1.26","958","4.44","N","N","N","","",
"生技醫療業","8432","東生華","68029","56","1215","1198","1.42%","1126","1125","0.09%","2.95","787","0.41","N","N","N","","",
"居家生活","8433","弘帆","18040","21","859","767","11.99%","774","652","18.71%","9.84","694","8.76","N","N","N","","",
"其他","8435","鉅邁","79529","73","1089","1089","0.00%","1033","1049","-1.53%","4.68","695","2.24","N","N","N","","",
"生技醫療業","8436","大江","479406","512","936","817","14.57%","854","753","13.41%","7.60","787","0.41","N","N","N","","",
"綠能環保","8440","綠電","75515","109","693","732","-5.33%","605","619","-2.26%","0.54","826","3.76","N","N","N","","",
"文化創意業","8446","華研","56135","72","780","778","0.26%","695","692","0.43%","11.44","1357","7.81","N","Y","N","本公司為流行音樂公司，同類股包含線上遊戲、文創百貨、教育平台等，不易比較。本公司113年薪資平均數及中位數均較112年為高。","本公司衡量員工表現與公司獲利關係，並觀察市場薪資變化，適時調整。",
"文化創意業","8450","霹靂","90097","179","503","466","7.94%","454","403","12.66%","-1.55","1357","7.81","N","N","N","","",
"數位雲端","8472","夠麻吉","71163","93","765","724","5.66%","634","578","9.69%","-4.42","841","2.11","N","N","N","","",
"數位雲端","8477","創業家","55277","75","737","705","4.54%","666","575","15.83%","-3.63","841","2.11","N","N","N","","",
"其他","8489","三貝德","54003","88","614","575","6.78%","499","470","6.17%","-1.23","695","2.24","N","N","N","","",
"其他","8905","裕國","107345","181","593","587","1.02%","539","538","0.19%","1.35","695","2.24","N","N","N","","",
"其他","8906","花王","38161","72","530","535","-0.93%","425","402","5.72%","-0.22","695","2.24","N","N","Y","資深員工退休，以致非經理人平均薪資下降","公司已於114年1月進行全面薪資調整,縮小平均數差異",
"油電燃氣業","8908","欣雄","85290","117","729","722","0.97%","667","644","3.57%","1.87","763","1.79","N","Y","N","1.113年因部份資深人員離職，但新進員工的薪資多處於較低起點，使113年本公司非經理人之全時員工薪資平均數低於比同業水準。
2.本公司依據113年EPS獲利表現已於114年調漲薪資平均調幅4%。","公司已積極訂定員工定期升級調薪制度，以期提升薪資競爭力及員工留任率。",
"其他","8916","光隆","183865","205","897","968","-7.33%","767","746","2.82%","4.04","695","2.24","N","N","Y","本公司2024年度EPS較前一年度成長，惟非經理人全時員工平均薪資較去年略有下滑，此變化主要因組織內部人力結構調整，包括資深人員退休與新進人員增加，造成平均薪資短期下降，並非公司削減薪酬所致。","為使員工能同步分享公司成長成果，會持續優化薪酬制度，未來將強化與營運績效連結之獎酬制度。",
"油電燃氣業","8917","欣泰","186413","166","1123","1083","3.69%","1028","995","3.32%","2.36","763","1.79","N","N","N","","",
"其他","8921","沈氏","109127","157","695","682","1.91%","642","622","3.22%","-0.23","695","2.24","N","N","N","","",
"文化創意業","8923","時報","70627","108","654","545","20.00%","651","560","16.25%","0.93","1357","7.81","N","N","N","","",
"運動休閒","8924","大田","137318","155","886","844","4.98%","819","771","6.23%","5.66","628","2.07","N","N","N","","",
"油電燃氣業","8927","北基","284489","525","542","517","4.84%","499","478","4.39%","1.29","763","1.79","N","N","N","","",
"運動休閒","8928","鉅明","592050","1109","534","446","19.73%","505","419","20.53%","2.75","628","2.07","N","Y","N","1.同業EPS：復盛28.17、大田5.66、明安7.51、鉅明2.75，本公司EPS獲利表現並未較同業佳。
2.員工薪資-平均數由112年的446仟元，增加為113年的534仟元，增加金額88仟元，增加幅度19.73%。","2026年執行加薪計畫，員工視績效加薪2%~3%不等。",
"其他","8929","富堡","42086","78","540","510","5.88%","500","463","7.99%","0.95","695","2.24","N","N","N","","",
"鋼鐵工業","8930","青鋼","104190","113","922","910","1.32%","858","802","6.98%","3.01","804","2.00","N","N","N","","",
"油電燃氣業","8931","大汽電","197402","180","1097","1062","3.30%","1030","981","4.99%","2.32","763","1.79","N","N","N","","",
"其他","8932","智通*","86435","159","544","484","12.40%","478","426","12.21%","2.00","695","2.24","N","N","N","","",
"運動休閒","8933","愛地雅","102457","233","440","430","2.33%","396","387","2.33%","-0.74","628","2.07","Y","N","N","因疫情紅利消失且受全球通膨與地緣政治影響，產業庫存去化遲緩。客戶資金壓力，進而減少或取消訂單，影響本公司接單獲利狀況。2024年公司實施管理職減薪及員工減班休息（每月減少3天，為期4個月），加班時數亦減少。","1.強化既有客戶關係，積極開發新客戶。
2.恢復管理職人員薪資及取消實施減班休息。",
"其他","8935","邦泰","39199","72","544","534","1.87%","522","482","8.30%","-0.67","695","2.24","N","N","N","","",
"其他","8936","國統","233867","375","624","703","-11.24%","558","580","-3.79%","3.37","695","2.24","N","Y","Y","主係113年度本公司工案以專案引進外勞,以致外勞人數較去年多88人,且外勞皆為基本工資，故拉低113年度整體薪資外及112年度因部分工案陸續施工已達各工案之里程碑，故酌發工案獎金，故112年度工案獎金較113年度增加。","未來本公司會優先調配各工案外籍移工人數調度，如有缺額再斟酌外籍移工人數引進。",
"其他","8937","合騏","29220","61","479","439","9.11%","440","422","4.27%","0.43","695","2.24","Y","N","N","本公司113年EPS 0.43，較去年0.71衰退，稅後淨利為營業外收益增加所致，113年全時員工平均薪資479仟元，較去年439仟元微增40仟元。","本公司已適時配合法令及反應經營獲利予員工，拉升整體員工薪資的成長幅度。",
"運動休閒","8938","明安","726708","930","781","618","26.38%","690","542","27.31%","7.51","628","2.07","N","N","N","","",
"居家生活","8941","關中","14894","17","876","914","-4.16%","864","872","-0.92%","5.06","694","8.76","N","N","N","","",
"其他","8942","森鉅","147170","210","701","810","-13.46%","617","716","-13.83%","5.39","695","2.24","N","N","N","","",
"文化創意業","9949","琉園","38070","69","552","529","4.35%","496","490","1.22%","-1.19","1357","7.81","N","N","N","","",
"塑膠工業","9950","萬國通","308797","643","480","500","-4.00%","440","446","-1.35%","1.02","510","3.45","Y","N","N","本公司113年度受報復性旅遊潮退燒，銷售動能趨緩，雖113年度持續獲利，惟尚無法完全彌補累積虧損，依公司章程規定，尚有累積虧損時，應先保留彌補數額，未提撥員工酬勞，故較同業水準為低。","依法修訂公司章程，提撥基層員工分派酬勞，但公司尚有累積虧損時，應先彌補數額。",
"電機機械","9951","皇田","371189","572","649","719","-9.74%","553","643","-14.00%","4.20","725","2.47","N","Y","N","因本司2024年EPS較2023年衰退37.4%，致本司員工酬勞較前一年度微幅下滑，此外本司外籍移工人數佔本司非擔任主管職之員工人數達24.3%，亦拉低並影響本司非擔任主管職之平均員工薪資。","本司基於提升非擔任主管職員工之薪酬，已逐年調整員工薪資，雖2024年營運績效表現較往年疲弱，但仍於2025/4/1針對非擔任主管職之績優表現員工進行調薪。",
"運動休閒","9960","邁達康","41469","86","482","534","-9.74%","449","483","-7.04%","2.03","628","2.07","Y","N","N","本公司113年稅後淨利較112年衰退，本公司屬零售業，其薪資結構係屬低底薪高獎金，有90%的員工屬於門市一般人員，113年員工平均薪資較112年減少，主要係因113年業績衰退而影響門市銷售獎金減少，其關聯性尚屬合理。","本公司針對非擔任主管職務之全時員工已逐年加薪，並增加獎金的提成項目，希望能改善員工薪酬。",
"鋼鐵工業","9962","有益","52551","81","649","678","-4.28%","649","667","-2.70%","0.68","804","2.00","N","N","N","","",
