產業類別,公司代號,公司名稱,非擔任主管職務之全時員工資訊-員工薪資總額(仟元),非擔任主管職務之全時員工資訊-員工人數-年度平均(人),非擔任主管職務之全時員工資訊-員工薪資-平均數(仟元/人)-114年,非擔任主管職務之全時員工資訊-員工薪資-平均數(仟元/人)-113年,員工薪資-平均數調整變動情形(%),非擔任主管職務之全時員工資訊-員工薪資-中位數(仟元/人)-114年,非擔任主管職務之全時員工資訊-員工薪資-中位數(仟元/人)-113年,員工薪資-中位數調整變動情形(%),非擔任主管職務之全時員工資訊-每股盈餘(元/股),非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-平均數(仟元)-114年,非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-平均數(仟元)-113年,非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-平均數調整變動情形(%),非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-平均數(仟元)-114年,非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-平均數(仟元)-113年,非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-平均數調整變動情形(%),非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-中位數(仟元)-114年,非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-中位數(仟元)-113年,非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-中位數調整變動情形(%),非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-中位數(仟元)-114年,非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-中位數(仟元)-113年,非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-中位數調整變動情形(%),同業公司資訊-員工薪資-平均數(仟元/人),同業公司資訊-平均每股盈餘(元/股),薪資統計情形-非經理人之全時員工薪資平均數未達50萬元,薪資統計情形-公司EPS獲利表現較同業為佳，惟非經理人之全時員工薪資平均數低於同業水準,薪資統計情形-公司EPS較前一年度成長，惟非經理人之全時員工薪資平均數較前一年度減少),薪資統計情形-公司經營績效與員工薪酬之關聯性及合理性說明,薪資統計情形-具體改善措施說明
"生技醫療業","6657","華安","16880","18","938","831","12.88%","937","788","18.91%","-2.92","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","870","2.67","N","N","N","","",
"其他電子業","6658","聯策","74507","99","753","683","10.25%","639","615","3.90%","1.38","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1487","11.09","N","N","N","","",
"光電業","6668","中揚光","172149","216","797","722","10.39%","686","639","7.36%","-1.93","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1045","1.05","N","N","N","","",
"電腦及週邊設備業","6669","緯穎","3624780","1296","2797","1035","170.24%","2270","774","193.28%","275.06","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1536","8.64","N","N","N","","",
"運動休閒","6670","復盛應用","876598","947","926","898","3.12%","774","744","4.03%","22.45","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","890","5.10","N","N","N","","",
"通信網路業","6674","鋐寶科技","66118","80","826","835","-1.08%","762","703","8.39%","-1.13","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1376","4.79","N","N","Y","本公司薪酬政策係考量經營績效、獲利情形、個人績效及市場水準訂定。本年度仍處虧損狀態，薪酬調整採審慎原則；另因人員結構變動，非主管職員工薪資平均數下降，相關變動與公司經營成果具合理關聯性。","本公司將持續提升營運績效及獲利能力，並依公司經營成果及市場薪酬水準適時檢討薪酬制度；同時強化關鍵人才留任與人才培育機制，以穩定人力結構並提升整體薪酬競爭力。",
"數位雲端","6689","伊雲谷","249642","231","1081","832","29.93%","935","656","42.53%","2.31","          1,185","不適用","-","            993","不適用","-","          1,054","不適用","-","            858","不適用","-","1034","6.89","N","N","N","","",
"其他電子業","6691","洋基工程","983483","607","1620","1482","9.31%","1245","1139","9.31%","24.76","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1487","11.09","N","N","N","","",
"半導體業","6695","芯鼎","271476","159","1707","1661","2.77%","1567","1561","0.38%","-1.83","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","2233","26.52","N","N","N","","",
"其他電子業","6698","旭暉應材","100673","166","606","539","12.43%","517","466","10.94%","-1.65","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1487","11.09","N","N","N","","",
"光電業","6706","惠特","263791","361","731","772","-5.31%","631","657","-3.96%","-3.92","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1045","1.05","N","N","Y","113年度受客戶急單及生產排程影響，加班情形較多、公司增加相關獎勵機制，如加班獎勵金及績效獎金。","本公司積極投入研發並配合客戶開發新產品以爭取未來量產機訂單，同時擴大代工業務，除已有國內外知名客戶穩定投產外，尚有其他客戶驗證中",
"電子零組件業","6715","嘉基","79140","79","1002","1055","-5.02%","867","924","-6.17%","1.80","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1048","7.37","N","N","N","","",
"半導體業","6719","力智","471647","246","1917","1480","29.53%","1650","1282","28.71%","6.58","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","2233","26.52","N","N","N","","",
"其他電子業","6722","輝創","452918","597","759","0","0.00%","605","0","0.00%","2.90","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1487","11.09","N","N","N","","",
"光電業","6742","澤米","139375","215","648","653","-0.77%","572","571","0.18%","-1.52","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1045","1.05","N","N","N","","",
"其他電子業","6743","安普新","138228","123","1124","1085","3.59%","1010","969","4.23%","0.71","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1487","11.09","N","N","N","","",
"航運業","6753","龍德造船","620158","753","824","832","-0.96%","740","719","2.92%","5.98","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1543","4.81","N","Y","N","員工薪酬依公司規章及營運狀況給予合理報酬，本年度非擔任主管職全時員工平均薪資較上年度成長；本公司屬船舶製造及維修，與其他航運業業態不同，生產線相關員工佔全體員工比重近7成，致本公司薪資平均數較同業低。","本公司因直接員工佔比較高，和其他航運業之人力資源結構不同。公司獲利表現穩定，每年持續依照員工績效表現給予相應之年度調薪，並參考同業薪資趨勢核定薪酬。",
"居家生活","6754","匯僑設計","257566","239","1078","1191","-9.49%","953","940","1.38%","3.41","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","737","5.53","N","N","N","","",
"半導體業","6756","威鋒電子","358008","177","2023","2024","-0.05%","1747","1743","0.23%","1.11","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","2233","26.52","N","N","N","本公司依公司章程規定，年度如有獲利，應提撥不低於5%為員工酬勞，故公司經營績效對員工獎勵有正向影響，以期達到企業留才並激勵員工與企業共同成長。","無",
"航運業","6757","台灣虎航","1642219","766","2144","2122","1.04%","1490","1475","1.02%","5.37","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1543","4.81","N","N","N","","",
"半導體業","6770","力積電","10294047","8288","1242","1245","-0.24%","1156","1181","-2.12%","-1.86","          1,415","不適用","-","            962","不適用","-","          1,305","不適用","-","            905","不適用","-","2233","26.52","N","N","N","","",
"綠能環保","6771","平和環保-創","40598","66","615","612","0.49%","583","573","1.75%","3.64","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1032","4.97","N","Y","N","本公司外籍移工比率為16.67%，致影響整體薪資水平；員工薪酬包含基本固定薪資、津貼、員工酬勞及年終獎金等，其中員工酬勞及年終獎金係依公司整體營運成果，並依據員工所擔任職務內容及個人貢獻之價值給予合理報酬。","公司固定於每年7月計畫性整體調薪，未來調薪幅度將視整體物價通膨狀況及營運成果、審慎評估整體薪酬政策及產業趨勢，以符合公司長期發展需求。",
"電子通路業","6776","展碁國際","354868","314","1130","1068","5.81%","964","924","4.33%","4.20","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1126","5.43","N","N","N","","",
"生技醫療業","6782","視陽","188780","118","1600","1414","13.15%","1358","1167","16.37%","14.08","          1,912","不適用","-","          1,345","不適用","-","          1,551","不適用","-","          1,255","不適用","-","870","2.67","N","N","N","","",
"半導體業","6789","采鈺","1991860","1481","1345","1182","13.79%","1135","1015","11.82%","4.01","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","2233","26.52","N","N","N","","",
"造紙工業","6790","永豐實","658607","713","924","865","6.82%","791","744","6.32%","3.03","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","801","0.48","N","N","N","","",
"通信網路業","6792","詠業","357236","478","747","768","-2.73%","599","641","-6.55%","2.23","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1376","4.79","N","N","Y","因本公司114年招聘員工，使基層員工比例提升，未滿一年的員工比例增加，致平均薪資下降。","公司將參酌市場薪資調查，檢視新進員工核薪、年度調薪、各項獎金等，使員工薪資水準具競爭性。",
"生技醫療業","6794","向榮生技","23250","29","802","718","11.70%","671","608","10.36%","-1.89","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","870","2.67","N","N","N","","",
"生技醫療業","6796","晉弘","114618","132","868","1044","-16.86%","717","915","-21.64%","0.20","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","870","2.67","N","N","Y","本年度全時非主管員工平均薪資下滑，主因係國內基層招募不易，為滿足產能策略性引進外籍移工，因薪資基期不同產生稀釋效應；次要原因則為下半年部分中堅同仁因個人規劃離職，致使整體薪酬下滑。","增加留才誘因，定期進行年度調薪作業。",
"半導體業","6799","來頡","47907","37","1295","1210","7.02%","1219","1110","9.82%","3.70","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","2233","26.52","N","N","N","","",
"電子零組件業","6805","富世達","95113","98","971","869","11.74%","813","706","15.16%","31.00","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1048","7.37","N","Y","N","本公司員工薪酬係依據各工作職能及績效，實施績效承諾制度，以績效結果做為獎金、晉升及調薪參考，並視公司整體營運成果狀況給予及調整；整體薪酬政策已隨經營績效提升，並依個人表現與貢獻度，實質調增員工薪酬。","依不同的職務進行市場水平薪資調查，並視營運結果及依個人績效考核結果進行調整之建議。",
"其他電子業","6830","汎銓","657873","576","1142","1290","-11.47%","977","1011","-3.36%","-0.71","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1487","11.09","N","N","N","","",
"電腦及週邊設備業","6831","邁科","76994","73","1055","0","0.00%","846","0","0.00%","4.94","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1536","8.64","N","N","N","","",
"電子零組件業","6834","天二科技","228260","398","574","543","5.71%","525","487","7.80%","0.50","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1048","7.37","N","N","N","","",
"電子零組件業","6835","圓裕","38753","48","807","898","-10.13%","727","826","-11.99%","0.97","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1048","7.37","N","N","N","","",
"生技醫療業","6838","台新藥","18303","16","1144","1195","-4.27%","1158","1006","15.11%","-0.55","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","870","2.67","N","N","Y","公司每年皆有調薪, 會發生平均員工薪資較前一年度下降之情事, 係因公司持續增加員工(非資深員工)所致, 這部分亦可從中位數員工薪資為成長而看出端倪","鑒於公司每年皆有調薪, 此次平均薪資下降只是因公司擴編(平均人數從13變成16)增加非資深員工所導致, 且薪資中位數仍有成長, 故公司未來將繼續致力提高員工福祉",
"生技醫療業","6861","睿生光電","340754","333","1023","1047","-2.29%","826","931","-11.28%","3.84","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","870","2.67","N","N","Y","本公司因業務成長及組織擴編，當年度增聘較多基層人力，新進員工薪資水準相對較低，致平均薪資較前一年度下降。公司持續依經營成果及員工貢獻提供具市場競爭力之薪酬與獎酬，整體薪酬政策與經營績效仍維持適當連結。","本公司將持續定期檢視市場薪資水準及內部薪酬公平性，並透過調薪、獎金制度及人才發展計畫，強化員工留任與激勵效果，促進員工共享公司經營成果。",
"綠能環保","6869","雲豹能源","105763","105","1007","928","8.51%","843","818","3.06%","-4.20","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1032","4.97","N","N","N","","",
"綠能環保","6873","泓德能源","210355","208","1011","1183","-14.54%","841","959","-12.30%","3.59","          1,097","不適用","-","            928","不適用","-","          1,032","不適用","-","            744","不適用","-","1032","4.97","N","Y","N","公司依據整體營業目標，並依據同仁所擔任職務及個人績效表現、貢獻價值給予合理報酬。","公司將持續關注人力資源相關議題，依照營運狀況、國內業界發放水平及整體薪酬政策，審慎評估相關政策做法，以符合公司長期永續人才發展需求。",
"生技醫療業","6885","全福生技","29361","24","1223","1229","-0.49%","1224","1214","0.82%","-3.32","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","870","2.67","N","N","N","","",
"其他","6901","鑽石投資","29664","14","2119","2035","4.13%","1039","1173","-11.42%","-1.38","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","922","2.61","N","N","N","","",
"數位雲端","6902","GOGOLOOK","254279","176","1445","1332","8.48%","1339","1211","10.57%","1.58","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1034","6.89","N","N","N","","",
"數位雲端","6906","現觀科","148607","130","1143","1200","-4.75%","1032","1070","-3.55%","1.87","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1034","6.89","N","N","N","","",
"半導體業","6909","創控","118051","114","1036","0","0.00%","932","0","0.00%","1.01","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","2233","26.52","N","N","N","","",
"其他","6914","阜爾運通","163927","225","729","698","4.44%","643","595","8.07%","9.60","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","922","2.61","N","Y","N","1.由於『其他產業別』中組成多元，行業間特性差異大，且本公司的月薪資平均數約6萬1仟高於主計處統計之4萬8仟達26.8%。
2.114年度員工薪酬增加4.4%，係因公司整體獲利上升，故整體員工薪資較去年同期上升。","1. 參考同業及主計處數據並優化現行薪資結構。
2. 持續推動績效季度考核制度，提昇員工薪酬以獎勵績優員工，以提升競爭力及留才效益",
"光電業","6916","華凌","180538","265","681","664","2.56%","628","613","2.45%","-1.44","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1045","1.05","N","N","N","","",
"生技醫療業","6918","愛派司","118852","142","837","0","0.00%","684","0","0.00%","5.16","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","870","2.67","N","Y","N","每股盈餘較前一年度增加，主係營業收入成長。
惟非擔任主管職務之全時員工年度薪資平均數較前一年度減少，因員工變動薪酬（如績效獎金、年終獎金）與公司整體營運成果及預算達成連動,使得員工薪資費用有所幅動。","本公司仍持續關注員工薪酬福利及市場薪資水準，並透過完善的薪酬制度及績效獎酬機制，兼顧公司經營績效與員工權益。",
"生技醫療業","6919","康霈*","27070","32","846","780","8.46%","798","727","9.77%","-0.23","            965","不適用","-","            801","不適用","-","          1,012","不適用","-","            771","不適用","-","870","2.67","N","N","N","","",
"半導體業","6921","嘉雨思-創","30479","22","1385","0","0.00%","1163","0","0.00%","0.35","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","2233","26.52","N","N","N","","",
"綠能環保","6923","中台","140478","181","776","784","-1.02%","639","655","-2.44%","3.03","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1032","4.97","N","Y","N","外籍工占員工35%，從事基層作業，致其平均薪資於同業中相對偏低。114年環境工程專案認列時程影響，獲利較前年下降，部分績效獎酬隨經營成果調整，致平均數及中位數較前年度減少，故薪酬與公司經營績效具合理關聯性。","已於114年初及115年初依員工績效辦理2%至5%調薪，未來將持續檢視市場薪資水準及同業薪酬趨勢，優化薪資與獎酬制度，強化人才培育及專業證照獎勵等機制，並視營運成果適時調整薪酬，以提升人才留任及整體薪資競爭力。",
"電腦及週邊設備業","6928","攸泰科技","302578","316","958","932","2.79%","819","791","3.54%","-0.73","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1536","8.64","N","N","N","","",
"生技醫療業","6931","青松健康","225379","431","523","497","5.23%","479","458","4.59%","1.39","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","870","2.67","N","N","N","","",
"生技醫療業","6934","心誠鎂","55474","58","956","0","0.00%","751","0","0.00%","-3.92","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","870","2.67","N","N","N","","",
"生技醫療業","6936","永鴻生技","176476","168","1050","1021","2.84%","848","811","4.56%","1.82","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","870","2.67","N","N","N","","",
"半導體業","6937","天虹","299416","307","975","875","11.43%","808","755","7.02%","3.01","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","2233","26.52","N","N","N","","",
"綠能環保","6944","兆聯實業","1180332","683","1728","0","0.00%","1484","0","0.00%","32.29","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1032","4.97","N","N","N","","",
"生技醫療業","6949","沛爾生醫-創","57759","72","802","827","-3.02%","690","701","-1.57%","-7.23","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","870","2.67","N","N","N","","",
"綠能環保","6951","青新-創","126967","138","920","927","-0.76%","798","709","12.55%","5.39","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1032","4.97","N","Y","Y","主係受員工晉升經理人致非經理人平均數較前一年度下降；
本公司年終獎金係將本公司之每股盈餘1/3為基礎，於考量
其年資、考績、出勤與獎懲情形後分配予全體同仁。","本公司擬參酌市場薪資水準、經濟趨勢及個人績效予以調薪，
以提供合乎勞動法&#63912;之員工報酬及待遇、維持整體薪酬競爭力。",
"其他","6952","大武山","125876","209","602","653","-7.81%","550","597","-7.87%","-1.08","            603","不適用","-","            602","不適用","-","            533","不適用","-","            564","不適用","-","922","2.61","N","N","N","","",
"生技醫療業","6955","邦睿生技-創","77887","95","820","725","13.10%","687","658","4.41%","4.13","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","870","2.67","N","Y","N","本公司組織擴編，增聘基層員工約18%且直接人工約占24%，致平均薪資低於同業。本公司持續增進薪酬福利114年平均薪資及中位數較前一年度各別成長13.1%及4.4%，本公司將持續以員工績效及薪資市場價值設定合理關聯性。","本公司持續依經營績效、市場環境及參考同業水準進行薪酬調整，規劃年度專案獎金以及各項薪酬活動以在相同產業中保持薪酬競爭力。",
"其他","6958","日盛台駿","396510","362","1095","1218","-10.10%","906","988","-8.30%","-2.38","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","922","2.61","N","N","N","","",
"綠能環保","6969","成信實業*-創","90834","100","908","936","-2.99%","542","511","6.07%","-0.09","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1032","4.97","N","N","Y","本公司114年員工平均薪資較113年減少3%，主要係因114年度人員異動致薪資計算差異。","114年係為人員異動導致之差異。且因公司尚處虧損狀態，未來將持續提升營運績效並與員工分享營運成果。",
"汽車工業","6988","威力暘-創","135130","149","907","815","11.29%","655","618","5.99%","-1.13","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","890","4.02","N","N","N","","",
"綠能環保","6994","富威電力","62341","54","1154","771","49.68%","945","704","34.23%","6.34","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1032","4.97","N","N","N","","",
"綠能環保","7610","聯友金屬-創","68618","85","807","0","0.00%","793","0","0.00%","5.45","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1032","4.97","N","Y","N","本公司員工薪酬組合主要包含基本固定薪資、津貼及獎金，其中獎金係與績效考核結果連結，並依員工年度績效考核表現、特殊貢獻或優異表現，以及公司整體營運績效，給予合理報酬。","本公司員工薪酬政策與經營績效具連動性，隨營運效率提升及經營績效改善，員工薪酬亦將適度反映公司營運成果。
本公司114年度全體員工固定薪資調幅為4.08%，並依據員工113年度績效考核結果，辦理個別薪資調整。",
"其他電子業","7631","聚賢研發-創","122073","127","961","881","9.08%","842","791","6.45%","6.56","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1487","11.09","N","N","N","","",
"觀光餐旅","7705","三商餐飲","690390","1236","559","571","-2.10%","480","469","2.35%","1.92","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","711","2.66","N","N","N","","",
"電腦及週邊設備業","7711","永擎","499656","346","1444","0","0.00%","1287","0","0.00%","13.04","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1536","8.64","N","Y","N","本公司依獲利提撥員工現金酬勞，並搭配限制型股票作為長期激勵，使整體獎酬與公司獲利及資本市場表現掛勾，尚屬合理。
若將同仁限制型股票所得計算在內，114年非擔任主管職務之全時員工平均薪資將高於同業平均。","本公司已明訂員工酬勞提撥辦法，未來將依年度實質獲利成果，確實按固定比例提撥並發放員工現金紅利，並搭配各式股權激勵方案，做為同仁短/長期的各式獎酬。如114年公司現金增資，即提撥15%讓同仁認購。",
"數位雲端","7721","微程式","128448","165","778","0","0.00%","742","0","0.00%","0.55","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1034","6.89","N","N","N","","",
"數位雲端","7722","LINEPAY","315186","251","1256","1196","5.02%","926","707","30.98%","7.46","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1034","6.89","N","N","N","","",
"半導體業","7730","暉盛-創","52947","58","913","0","0.00%","717","0","0.00%","1.73","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","2233","26.52","N","N","N","","",
"汽車工業","7732","金興精密","105821","200","529","0","0.00%","460","0","0.00%","1.73","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","890","4.02","N","N","N","","",
"汽車工業","7736","虎山","135622","270","502","515","-2.52%","451","469","-3.84%","5.04","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","890","4.02","N","Y","N","公司人力結構直接員工數佔總人數之78.5%，其中外籍員工數佔直接員工數約21.5%，因此影響整體薪資平均水準。","114年平均調薪2.43%。具體改善措施：一、優化薪酬結構，推動與「生產效率及專案績效」連動之激勵獎金，拉高整體所得；二、配合自動化轉型，增設技術津貼與職能培訓，實質調升基層固定底薪。",
"綠能環保","7740","熙特爾-創","59147","48","1232","0","0.00%","1056","0","0.00%","4.90","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1032","4.97","N","N","N","","",
"電機機械","7750","新代","913413","509","1795","0","0.00%","1701","0","0.00%","35.12","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","910","1.58","N","N","N","","",
"數位雲端","7765","中華資安","426212","326","1307","0","0.00%","1289","0","0.00%","11.47","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1034","6.89","N","N","N","","",
"半導體業","7769","鴻勁","1974272","602","3280","0","0.00%","2667","0","0.00%","75.71","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","2233","26.52","N","N","N","","",
"食品工業","7780","大研生醫*","62597","46","1361","0","0.00%","1257","0","0.00%","0.51","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","875","2.70","N","N","N","","",
"綠能環保","7786","東方風能","307575","217","1417","0","0.00%","1284","0","0.00%","11.11","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1032","4.97","N","N","N","","",
"電子零組件業","7788","松川精密","490239","826","594","0","0.00%","500","0","0.00%","3.63","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1048","7.37","N","N","N","","",
"食品工業","7791","皇家可口","293457","373","787","0","0.00%","686","0","0.00%","5.61","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","875","2.70","N","Y","N","非擔任主管職務之全時員工人數中，外勞佔比約為28%，故整體薪資平均數略低於同業水準。","1.依照營運目標進展與獲利發放各項獎金，並於114年2月13日修訂公司章程，明訂年度如有獲利，應提撥不低於1%為員工酬勞，前述員工酬勞總額其中不低於30%應發給基層員工。
2.非主管職同仁的薪資依基本工資作調整。",
"電子零組件業","7795","長廣","39541","41","964","0","0.00%","894","0","0.00%","3.11","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1048","7.37","N","N","N","","",
"生技醫療業","7799","禾榮科","73774","64","1153","0","0.00%","1082","0","0.00%","-3.31","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","870","2.67","N","N","N","","",
"汽車工業","7821","神數","808307","574","1408","0","0.00%","1335","0","0.00%","2.99","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","890","4.02","N","N","N","","",
"通信網路業","8011","台通","181111","254","713","732","-2.60%","670","680","-1.47%","1.30","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1376","4.79","N","N","N","","",
"半導體業","8016","矽創","908987","385","2361","2400","-1.63%","2245","2241","0.18%","14.66","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","2233","26.52","N","N","N","","",
"其他電子業","8021","尖點","262273","316","830","772","7.51%","704","666","5.71%","2.75","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1487","11.09","N","N","N","","",
"半導體業","8028","昇陽半導體","727944","827","880","822","7.06%","747","727","2.75%","4.37","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","2233","26.52","N","N","N","","",
"其他","8033","雷虎","38896","53","734","603","21.72%","593","552","7.43%","0.58","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","922","2.61","N","N","N","","",
"電子零組件業","8039","台虹","760698","924","823","891","-7.63%","706","829","-14.84%","2.07","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1048","7.37","N","N","N","","",
"通信網路業","8045","達運光電","131191","175","750","719","4.31%","690","580","18.97%","0.64","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1376","4.79","N","N","N","","",
"電子零組件業","8046","南電","5744135","5676","1012","807","25.40%","940","764","23.04%","3.01","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1048","7.37","N","N","N","","",
"電子通路業","8070","長華*","57812","69","838","1569","-46.59%","785","1443","-45.60%","1.02","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1126","5.43","N","N","N","","",
"電子通路業","8072","陞泰","5425","9","603","616","-2.11%","516","484","6.61%","1.11","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1126","5.43","N","N","N","","",
"半導體業","8081","致新","824589","356","2316","2303","0.56%","2202","2176","1.19%","17.76","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","2233","26.52","N","N","N","","",
