產業類別,公司代號,公司名稱,非擔任主管職務之全時員工資訊-員工薪資總額(仟元),非擔任主管職務之全時員工資訊-員工人數-年度平均(人),非擔任主管職務之全時員工資訊-員工薪資-平均數(仟元/人)-111年,非擔任主管職務之全時員工資訊-員工薪資-平均數(仟元/人)-110年,非擔任主管職務之全時員工資訊-員工薪資-中位數(仟元/人)-111年,非擔任主管職務之全時員工資訊-員工薪資-中位數(仟元/人)-110年,非擔任主管職務之全時員工資訊-每股盈餘(元/股),同業公司資訊-員工薪資-平均數(仟元/人),同業公司資訊-平均每股盈餘(元/股),薪資統計情形-非經理人之全時員工薪資平均數未達50萬元,薪資統計情形-公司EPS獲利表現較同業為佳，惟非經理人之全時員工薪資平均數低於同業水準,薪資統計情形-公司EPS較前一年度成長，惟非經理人之全時員工薪資平均數較前一年度減少),薪資統計情形-公司經營績效與員工薪酬之關聯性及合理性說明
"光電業","6164","華興","28351","45","630","653","578","584","0.62","919","-0.20","N","Y","Y","1.公司（EPS）較同業為佳或較前一年度增加，主要來自業外收入挹注，並非本業獲利。
2.因新進及離職人員的因素，111年度未發放薪資月數占比11.6%比110年度4.67%高出6.93%，故薪資平均數111年比110年低。",
"數位雲端","6165","浪凡","1678","4","420","699","489","551","0.62","944","10.92","Y","N","N","由於111年本公司因部分人員離職
未即時補充人力,故非擔任主管職務之全時員工
薪資平均數低於同業水準。",
"電腦及週邊設備業","6166","凌華","1043992","999","1045","1087","950","981","3.71","1335","5.19","N","N","Y","EPS的結果反映在次年度的非經常性薪資(獎金)，2022年所發放的獎金受2021年度績效目標未達成之影響，適用該績效管理的人員獎金發放數皆乘以打折之績效係數，故年平均薪資減少。",
"光電業","6168","宏齊","399784","513","779","802","675","702","1.82","919","-0.20","N","Y","Y","因總公司設置在新竹市香山區（非屬新竹科學園區內），相較薪資水準與園區內的同業較低。
且總公司大部份員工是新竹市香山區在地居民，所以薪資福利項目無居住外縣市之交通、住宿補助福利。",
"光電業","6176","瑞儀","1297939","898","1445","1195","1043","919","14.47","919","-0.20","N","N","N","",
"建材營造","6177","達麗","43347","56","774","913","652","752","3.09","908","2.07","N","Y","N","本年度因新進員工較多，又多為資歷較淺之人員，一方面稀釋整體薪酬，另方面則因尚未展現績效而獎酬不如預期。",
"資訊服務業","6183","關貿","690928","575","1202","1089","1080","955","3.09","997","2.93","N","N","N","公司依據整體營業績效，作為發放員工酬勞及年終獎金之依據，在依據公司績效辦法辦理同仁年度績效評定，並依此評定結果發放個人酬勞或年終獎金。",
"其他","6184","大豐電","57396","83","692","610","570","514","3.48","893","2.87","N","Y","N","本公司薪資報酬政策係依工作職掌、學經歷及專業能力等因素訂定，考量財務性績效及非財務性績效，並視市場薪資水準、經濟趨勢調整。",
"電子通路業","6189","豐藝","253998","212","1198","1165","976","913","4.08","1120","6.49","N","N","N","",
"電子零組件業","6191","精成科","126873","65","1952","2164","1553","1787","5.24","1000","8.28","N","N","N","",
"其他電子業","6192","巨路","486609","424","1148","1097","1022","962","8.68","1307","8.45","N","Y","N","本公司屬其他電子產業別，此類別之上市公司產業多樣，強行比較並無實質意義。本公司每年均隨營運績效進行調薪，111年非擔任主管職務之全時員工薪資平均數及中位數均較110年成長，並無不合理之處。",
"其他電子業","6196","帆宣","1160330","747","1553","1370","1254","1116","11.34","1307","8.45","N","N","N","",
"電子零組件業","6197","佳必琪","195861","228","859","890","654","784","3.60","1000","8.28","N","N","Y","主係因應公司營運策略111年度台北廠產能擴充，111年度非擔任主管職務之員工人數較110年度增加38人，其中增加外籍作業員30人，致111年度的全時員工平均薪資較110年度減少。",
"其他電子業","6201","亞弘電","253282","434","584","598","520","524","3.72","1307","8.45","N","N","Y","111年度EPS較同期成長10%，主係業外(兌換利益及被投資公司損益)增加131,752仟元，屬非經常性獲利。
另因資深員工符合退休條件，其薪資水位高於新進同仁，致平均薪資/平均中位數薪資分別均較同期減少約2%/1%。",
"半導體業","6202","盛群","571573","424","1348","2036","1642","1796","4.89","1965","20.00","N","N","N","",
"電子零組件業","6205","詮欣","126419","150","843","749","639","589","4.06","1000","8.28","N","N","N","",
"電腦及週邊設備業","6206","飛捷","386388","384","1006","894","738","721","7.29","1335","5.19","N","Y","N","1.本公司為POS專業設計製造商，100%由台灣研發設計生產。 2.近二成人力為外籍勞工致員工平均薪資略低於同業水準。 3.本公司提供全體員工多項非薪酬福利，包括教育訓練、優於法令之員工健檢、員工旅遊、持股信託等。",
"光電業","6209","今國光","411960","776","531","511","483","467","0.37","919","-0.20","N","Y","N","本公司非擔任主管職員工薪資低於同業，主因本公司在產業鏈中屬製造生產端，產線作業員比例大於同業且台灣勞工招募不易，尚使用相當高比例的移工，在人力結構不同的情況下，非經理人之全時員工薪資低於同業。",
"電子零組件業","6213","聯茂","242729","366","663","872","546","609","4.94","1000","8.28","N","N","N","",
"資訊服務業","6214","精誠","1849499","1908","969","962","797","787","4.40","997","2.93","N","Y","N","本公司因業務發展111年度平均人數較110年度增加5.9%，尤以基層人員為主要招募及培訓人力，因此任職未滿一年比重高而影響整體全時員工平均工資，惟本公司平均薪資皆每年有持續成長。",
"其他電子業","6215","和椿","131022","131","1000","1077","911","971","2.58","1307","8.45","N","N","N","",
"通信網路業","6216","居易","212507","198","1073","990","906","865","1.96","1216","2.72","N","N","N","",
"電子零組件業","6224","聚鼎","214972","270","796","949","681","798","1.05","1000","8.28","N","N","N","",
"光電業","6225","天瀚","3964","4","991","1015","1007","1055","-0.20","919","-0.20","N","N","N","",
"光電業","6226","光鼎","34177","40","854","859","695","711","0.01","919","-0.20","N","Y","N","本公司員工薪酬係參酌員工學經歷、專業能力而定。本公司母公司111年度係營業淨利，每股盈餘0.01元，係因營收穩定發展及兌換利益所致。",
"電腦及週邊設備業","6230","尼得科超眾","402280","543","741","685","556","553","7.10","1335","5.19","N","Y","N","1.本公司非擔任主管職務全時員工之平均薪資，因含基層之產線人員在內(約1/3以上人員)，以致平均薪資水準較同業為低。
2.配合日本母公司會計年度，本公司已於112年全面優化與調整員工薪酬結構。",
"電腦及週邊設備業","6235","華孚","34966","39","897","932","702","729","1.83","1335","5.19","N","N","Y","主要係因兩年的非擔任主管名冊人數有異動，從45人降至40人(人員異動原因為：離職/轉為主管名單，不列入計算)，導致年薪與中位數下降。",
"半導體業","6239","力成","9566266","11087","863","891","688","734","11.60","1965","20.00","N","N","Y","因2022年度資歷較淺之員工佔比明顯提升，基於以上因素導致薪資平均數下降。",
"半導體業","6243","迅杰","84983","59","1440","1211","1327","1167","1.74","1965","20.00","N","N","N","",
"半導體業","6257","矽格","1850952","2297","806","760","631","588","6.68","1965","20.00","N","N","N","",
"電子零組件業","6269","台郡","1437133","2212","650","632","578","560","10.83","1000","8.28","N","Y","N","1本公司依非擔任主管職務之全時員工薪資資訊申報作業規定計算全公司薪資平均數
2本公司製程以勞力密集為主製造直接人力佔比較大,直接人力薪資比例佔全公司薪資比較高,111年製造直接人力增加更多直接人力薪資佔更高",
"半導體業","6271","同欣電","2163556","2577","840","893","648","620","17.98","1965","20.00","N","N","Y","非擔任主管職務之全時員工之酬金包括薪資、獎金及員工酬勞，係依公司經營績效、員工之績效考核及對公司之貢獻度來考量。",
"電腦及週邊設備業","6277","宏正","750564","624","1203","1087","1015","929","6.11","1335","5.19","N","Y","N","1.本公司在台灣有生產線,有33%員工任職於生產製造單位,排除作業員,非主管職務之員工平均年薪為1,312仟元。2.本公司除固定薪資外，另有三節獎金、營運績效獎金與年度員工分紅，將公司營運績效與員工薪酬作正向連結。",
"光電業","6278","台表科","574746","812","708","665","576","539","13.82","919","-0.20","N","Y","N","本公司非擔任主管職員工薪資低於同業，主因本公司在產業鏈中屬製造生產端，產線作業員比例大於同業，在人力結構不同的情況下，非經理人之全時員工薪資低於同業。",
"電子通路業","6281","全國電","1309325","1643","797","783","738","715","5.88","1120","6.49","N","N","N","",
"電子零組件業","6282","康舒","1681393","1503","1119","988","892","767","1.23","1000","8.28","N","N","N","",
"其他電子業","6283","淳安","33867","36","941","901","894","762","-0.62","1307","8.45","N","N","N","",
"通信網路業","6285","啟碁","5566426","4810","1157","984","821","736","7.93","1216","2.72","N","Y","N","啟碁係一製造公司，且產品在台製造比重高，故工廠直接人員人數多，進而影響整體非主管職員工之年度平均薪資數。
另，通信網路業中，公司行業存有差異 (如服務業或製造業等)，故各公司之薪資結構比較基礎不盡相同。",
"汽車工業","6288","聯嘉","485636","607","800","764","487","512","0.09","815","-2.37","N","Y","N","公司人力結構相較同業直接人員比例高，直接影響整體薪資平均水準。公司每年依獲利及員工績效做為薪資報酬調整規劃基礎。未來將參考營運績效及獲利情形並參酌同業用人標準，提升整體薪酬福利，以期達到同業平均水準。",
"光電業","6405","悅城","146771","248","592","669","548","648","0.07","919","-0.20","N","Y","N","1.本公司與整體產業獲利差異並非很大，與員工績效關聯性較低。
2.經營環境嚴峻，產能稼動率下降，加班減少。 
3.外籍員工占比較高。
4.所謂同業公司實非真正同業，可比性偏低。",
"其他電子業","6409","旭隼","168809","124","1361","1254","1089","1077","50.90","1307","8.45","N","N","N","",
"電子零組件業","6412","群電","1267792","716","1771","1616","1537","1352","8.22","1000","8.28","N","N","N","",
"電腦及週邊設備業","6414","樺漢","196878","153","1287","1118","1163","1044","32.60","1335","5.19","N","Y","N","公司章程所載員工酬勞之範圍如有獲利，將提撥獎金為員工酬勞，提撥的比率將考量個體及合併之經營績效；另參考市場薪資水準進行調整，111年員工年薪平均128.7萬，較110年度111.8萬 成長逾15%。",
"通信網路業","6416","瑞祺電通","160449","209","768","678","644","589","5.85","1216","2.72","N","Y","N","同業中因產業型態各異，而有不同的人力架構，本公司每年定期視經營狀況與部門、個人績效表現進行全體員工薪資檢視調整，
亦依據公司章程比例提撥員工酬勞，111年度營收獲利成長已反應在員工111年的薪資成長上。",
"通信網路業","6426","統新","142855","216","661","609","586","541","2.33","1216","2.72","N","N","N","",
"其他電子業","6438","迅得","471883","491","961","902","802","910","9.41","1307","8.45","N","Y","N","因產能擴充增加外籍移工與契約工(含工讀生)人數；布局人才培育與ESG永續策略，擴大與大學合作，增加產學合作與實習生人數。上述皆為薪資較低的個體，造成結構性人員比重變化，使平均薪資費用降低。",
"通信網路業","6442","光聖","274598","396","693","651","541","564","4.85","1216","2.72","N","Y","N","主要為銷貨產品之組合不同，銷貨毛利自21%增加至32%及兌換收益的加乘。主力產品有較優的利潤，帶動產品轉型。同時配合新產品發展及員工生活品質，積極招工調整工時，讓員工得以休養生息。",
"光電業","6443","元晶","880422","1542","571","568","479","479","0.41","919","-0.20","N","Y","N","因應擴充產線需求，增加基層技術人員，其人數約佔111年度新進人員80%。而本公司人員結構，基層技術員工占比接近75%，故整體薪資平均數略低。
元晶致力照顧基層人員，業於112年提高班別津貼約增加1-2%。",
"電子零組件業","6449","鈺邦","108812","103","1056","984","816","777","3.82","1000","8.28","N","N","N","",
"其他","6464","台數科","22537","39","578","569","523","506","6.66","893","2.87","N","Y","N","本公司合併財務報表編製主體較同業多，故合併後公司獲利表現較同業佳。在營運績效成長的同時，亦持續重視及增進基層員工的薪資福利。非擔任主管之全時員工薪資平均數近四年均為正成長，未來也會持續推動福利政策。",
"光電業","6477","安集","118093","197","599","480","562","461","1.93","919","-0.20","N","Y","N","本公司非擔任主管職員工薪資低於同業，本公司係屬光電業下之太陽能產業，於產業鏈中屬製造生產端，產線作業員比例較高，在人力結構不同的情況下，非經理人之全時員工薪資低於同業。",
"生技醫療業","6491","晶碩","1343911","1651","814","768","721","649","22.03","781","3.03","N","N","N","",
"其他","6504","南六","160154","292","548","547","489","500","0.80","893","2.87","N","N","N","",
"油電燃氣業","6505","台塑化","7504351","5115","1467","1546","1353","1452","1.51","1221","1.55","N","N","N","",
"半導體業","6515","穎崴","754010","572","1318","909","1105","763","32.22","1965","20.00","N","Y","N","111/9月進行結構性調薪，年度平均調幅為10%，持續提升員工薪酬福利，優化薪酬競爭力。",
"半導體業","6531","愛普*","265043","129","2055","2594","1674","1999","12.09","1965","20.00","N","N","N","",
"半導體業","6533","晶心科","639394","254","2517","1824","2057","1537","7.03","1965","20.00","N","N","N","",
"半導體業","6552","易華電","283033","540","524","526","471","473","0.88","1965","20.00","N","N","N","",
"其他電子業","6558","興能高","45023","51","883","827","709","721","-0.65","1307","8.45","N","N","N","",
"電腦及週邊設備業","6579","研揚","523352","455","1150","946","959","817","10.03","1335","5.19","N","Y","N","本公司員工薪資含月薪資、獎金及員工酬勞。員工酬勞以公司獲利提撥為基礎，依公司章程-年度獲利應提撥不低於5%為員工酬勞。本公司110年擬提撥7.92%，111年擬提撥8.36%，且員工平均薪資亦較110年高出21.6%。",
"綠能環保","6581","鋼聯","90131","93","969","814","923","805","8.84","827","4.30","N","N","N","",
"橡膠工業","6582","申豐","160986","191","843","1267","665","1044","1.65","745","0.95","N","N","N","",
"其他","6585","鼎基","429559","578","743","0","667","0","4.00","893","2.87","N","Y","N","本公司每年依據營運獲利狀況及個人績效發放獎金及調整薪資，亦考量薪資外部競爭力及內部公平性進行系統性調整，以達到與員工分享利潤及提升人力資源之目的。",
"其他","6592","和潤企業","1189292","980","1214","1186","978","939","7.04","893","2.87","N","N","N","",
"汽車工業","6605","帝寶","1887345","2818","670","586","635","547","10.86","815","-2.37","N","Y","N","公司人力結構直接員工數佔總人數之六成，其中外籍員工數佔直接員工數約四成，因此影響整體薪資平均水準。111年持續調薪及紅利獎金增加，較110年平均薪資達14%，後續仍將依營運及業界用人水準，合理提升薪酬福利。",
"其他","6625","必應","153251","223","687","583","630","515","-0.31","893","2.87","N","N","N","",
"其他","6655","科定","308610","403","766","799","678","650","5.56","893","2.87","N","Y","N","其他行業組成多元，行業特性差異大，本公司111年非擔任主管職務之員工平均月薪為63,833元，優於主計處公布111年全體受僱人員每月平均薪資57,718元達10.6%。",
"光電業","6668","中揚光","216685","307","706","729","609","670","-4.53","919","-0.20","N","N","N","",
"電腦及週邊設備業","6669","緯穎","2736479","2172","1260","1158","957","978","81.07","1335","5.19","N","Y","N","1、111年EPS較去年高，員工薪資平均數較去年同期成長。
2、111年增補較多直接人員(整體佔比約5成)，致使薪資中位數下降。",
"運動休閒","6670","復盛應用","818590","913","897","810","724","708","36.64","920","7.61","N","Y","N","本司為工業局核定A+級之3K產業(辛苦、骯髒、危險)，在少子化及就業市場無法滿足用工人數情況下，目前聘用接近於35%外籍移工大幅拉低薪資平均，影響比較。",
"通信網路業","6674","鋐寶科技","112731","129","874","919","769","770","-0.94","1216","2.72","N","N","N","",
"數位雲端","6689","伊雲谷","332825","344","968","0","754","0","1.61","944","10.92","N","N","N","",
"其他電子業","6691","洋基工程","530713","370","1434","1211","1150","1002","25.48","1307","8.45","N","N","N","",
"半導體業","6695","芯鼎","254072","157","1618","0","1430","0","0.80","1965","20.00","N","N","N","",
"其他電子業","6698","旭暉應材","95531","155","616","551","516","461","-0.55","1307","8.45","N","N","N","",
"光電業","6706","惠特","489561","545","898","997","663","671","12.66","919","-0.20","N","Y","N","1、111下半年營收衰減為上半年度35%，員工人數持平；在下半年獎金減少、員工人數持平的狀況下，平均每人可分配的獎金減少。
2、111下半年總體經濟因素影響，產能需求降低、加班減少，致使平均薪資降低。",
"電子零組件業","6715","嘉基","87585","75","1168","1047","1069","953","9.42","1000","8.28","N","N","N","",
"半導體業","6719","力智","540195","262","2062","1877","1717","1573","14.85","1965","20.00","N","N","N","",
"其他電子業","6743","安普新","96300","102","944","849","804","717","0.50","1307","8.45","N","N","N","",
"航運業","6753","龍德造船","316946","567","559","0","644","0","2.93","1422","18.61","N","N","N","",
"居家生活","6754","匯僑設計","239115","236","1013","995","879","879","5.23","693","5.77","N","N","N","",
"半導體業","6756","威鋒電子","425288","170","2502","2389","1745","1714","10.56","1965","20.00","N","N","N","依公司章程規定年度如有獲利，應提撥不低於5%為員工酬勞，將公司經營績效與員工獎酬連結，以達到企業留才並激勵員工與企業共同成長。",
"半導體業","6770","力積電","13318980","7943","1677","1501","1453","1315","5.80","1965","20.00","N","N","N","111年度公司營運佳，員工獎金及酬勞均較上一年度增加，並以員工工作績效為分配依據。",
"電子通路業","6776","展碁國際","295407","275","1074","1057","928","903","5.09","1120","6.49","N","N","N","",
"生技醫療業","6782","視陽","138954","96","1447","0","1186","0","11.11","781","3.03","N","N","N","",
"半導體業","6789","采鈺","1809361","1356","1334","1381","1069","1086","5.80","1965","20.00","N","N","N","",
"造紙工業","6790","永豐實","560017","659","850","827","746","714","2.55","817","0.95","N","N","N","",
"通信網路業","6792","詠業","408435","501","815","836","662","666","5.68","1216","2.72","N","Y","N","本公司生產製造據點100%均在國內，111年直接人力佔全公司56.44%，工廠作業員佔人力總數五成以上，影響本公司整體非主管職之年度薪資。另，111年申報總員工入職年資，未滿一年者佔全公司19.32％，亦影響薪資平均數。",
"生技醫療業","6796","晉弘","108590","116","936","0","773","0","2.20","781","3.03","N","N","N","",
"半導體業","6799","來頡","56246","33","1704","0","1562","0","7.58","1965","20.00","N","N","N","",
"綠能環保","6806","森崴能源","82500","95","868","1068","717","781","1.14","827","4.30","N","N","N","",
"其他電子業","6830","汎銓","485642","362","1342","0","1066","0","6.67","1307","8.45","N","N","N","",
"電子零組件業","6834","天二科技","200223","374","535","0","495","0","1.26","1000","8.28","N","N","N","",
"電子零組件業","6835","圓裕","34390","43","800","0","738","0","4.05","1000","8.28","N","N","N","",
"綠能環保","6873","泓德能源-創","126246","109","1158","0","1023","0","8.18","827","4.30","N","N","N","",
"通信網路業","8011","台通","145333","243","598","593","558","553","-1.62","1216","2.72","N","N","N","",
"半導體業","8016","矽創","1219801","335","3641","4263","3270","3885","30.10","1965","20.00","N","N","N","",
"其他電子業","8021","尖點","233733","311","752","721","634","631","2.34","1307","8.45","N","N","N","",
"半導體業","8028","昇陽半導體","690924","900","768","713","729","688","2.17","1965","20.00","N","N","N","",
"其他","8033","雷虎","17397","30","580","609","561","593","0.07","893","2.87","N","N","N","",
"電子零組件業","8039","台虹","664785","803","828","811","740","727","3.35","1000","8.28","N","N","N","",
"電子零組件業","8046","南電","7441747","6252","1190","1184","1131","1147","30.05","1000","8.28","N","N","N","",
"電子通路業","8070","長華*","144675","69","2097","1981","1325","1312","3.16","1120","6.49","N","N","N","",
"電子通路業","8072","陞泰","6575","10","658","554","446","475","1.18","1120","6.49","N","N","N","",
"半導體業","8081","致新","852889","329","2592","2601","2306","2470","22.46","1965","20.00","N","N","N","",
"通信網路業","8101","華冠","83150","98","848","818","815","647","-2.22","1216","2.72","N","N","N","",
"電子零組件業","8103","瀚荃","152988","164","933","928","788","790","4.20","1000","8.28","N","N","N","",
"光電業","8104","錸寶","130741","190","688","702","568","597","0.41","919","-0.20","N","Y","N","因同業股本及營收皆高出本公司數十倍，故同業間每股盈餘有所差異所致。",
"光電業","8105","凌巨","1310442","1578","830","762","742","657","1.39","919","-0.20","N","Y","N","本公司依據公司營運狀況及個人績效與表現，來給予同仁獎金與調薪，相較前一年度，111年提供員工較高的薪酬政策，並依照公司章程提列員工酬勞發放。",
"半導體業","8110","華東","1101631","1768","623","575","547","505","0.50","1965","20.00","N","N","N","",
"電子通路業","8112","至上","218437","168","1300","1380","1198","1238","5.16","1120","6.49","N","N","N","",
"電腦及週邊設備業","8114","振樺電","209360","304","689","691","565","565","11.25","1335","5.19","N","Y","Y","本公司商業運營模式及規模、獲利組成、資本結構、海內外員工結構和分工，與同業不盡相同。振樺品牌的銷售模式多透過經銷商拓展市場，但產品生產製造皆為in-house，員工組成結構有其特殊性製造單位約佔全體員工47%。",
"半導體業","8131","福懋科","1412046","2367","597","572","558","543","4.65","1965","20.00","N","N","N","",
"半導體業","8150","南茂","4989831","5262","948","1043","857","993","4.64","1965","20.00","N","N","N","",
"電腦及週邊設備業","8163","達方","1011416","836","1210","1125","1005","941","4.15","1335","5.19","N","N","N","",
"其他電子業","8201","無敵","78306","97","807","829","752","754","-1.39","1307","8.45","N","N","N","",
"電腦及週邊設備業","8210","勤誠","274933","221","1244","1299","1012","900","8.32","1335","5.19","N","Y","Y","新設立嘉義廠區，2022年增加大量作業員，若排除作業員計算，薪資平均數較上年度成長。",
"電子零組件業","8213","志超","483247","339","1426","1549","1210","1337","5.44","1000","8.28","N","N","N","",
"光電業","8215","明基材","1787701","1628","1098","1055","754","745","4.04","919","-0.20","N","N","N","",
"電機機械","8222","寶一","92055","179","514","462","494","428","0.28","815","3.25","N","N","N","",
"電子零組件業","8249","菱光","93412","63","1483","1425","1262","1198","3.22","1000","8.28","N","N","N","",
"半導體業","8261","富鼎","243148","122","1993","1897","1492","1512","8.83","1965","20.00","N","N","N","",
"半導體業","8271","宇瞻","524379","445","1178","1084","1014","959","5.23","1965","20.00","N","N","N","",
"綠能環保","8341","日友","334391","328","1019","942","828","705","7.72","827","4.30","N","N","N","",
"航運業","8367","建新國際","327398","431","760","761","704","686","2.98","1422","18.61","N","N","N","",
"電機機械","8374","羅昇","92229","103","895","946","816","836","0.70","815","3.25","N","N","N","",
"綠能環保","8422","可寧衛","74695","84","889","838","688","647","12.33","827","4.30","N","N","N","",
"綠能環保","8438","昶昕","152866","224","682","655","581","559","1.46","827","4.30","N","N","N","係依員工所負擔風險決策責任程度，對公司的貢獻度，參酌同業支付水準及參與永續經營發展所具備之專業職能條件等因素調整。",
"貿易百貨","8443","阿瘦","218225","383","570","512","515","461","-3.15","796","2.37","N","N","N","",
"數位雲端","8454","富邦媒","2180195","2589","842","867","724","743","15.72","944","10.92","N","Y","N","111年度因持續辦理擴大招募，故任職滿6個月未滿12個月(未全年度在職)人數佔18%，此部份員工未領滿全年度薪資，故影響我司平均年薪低於同業水準。",
"運動休閒","8462","柏文","859153","1311","655","522","541","455","0.95","920","7.61","N","N","N","",
"其他","8463","潤泰材","218142","324","673","643","604","555","0.25","893","2.87","N","N","N","",
"居家生活","8464","億豐","333735","229","1457","1373","1197","1095","21.07","693","5.77","N","N","N","",
"綠能環保","8473","山林水","318819","609","524","520","453","464","-1.89","827","4.30","N","N","N","",
"運動休閒","8478","東哥遊艇","608949","637","956","857","877","794","19.93","920","7.61","N","N","N","",
"其他","8481","政伸","244553","237","1032","1111","957","1022","4.43","893","2.87","N","N","N","",
"油電燃氣業","8926","台汽電","151241","122","1240","1192","1046","1029","1.54","1221","1.55","N","N","N","",
"觀光餐旅","8940","新天地","157887","317","498","546","406","462","0.35","596","1.29","Y","N","Y","1.受疫情影響，111年獎金減發，故111年薪資平均數下降，未達50萬。
2.雖111年EPS較前年增長，但獎金發放於次年，呈現111年薪資降低，EPS成長反差現象。",
"電機機械","8996","高力","403197","477","845","756","803","716","3.37","815","3.25","N","N","N","",
"其他","9902","台火","3139","6","523","668","568","710","-0.50","893","2.87","N","N","N","",
"運動休閒","9904","寶成","2766161","3076","899","813","659","598","4.29","920","7.61","N","N","N","",
"其他","9905","大華","170155","276","617","668","570","625","1.55","893","2.87","N","N","N","",
"建材營造","9906","欣巴巴","26602","46","578","676","503","558","5.08","908","2.07","N","Y","Y","因人員異動之緣故，非擔任主管職員工人數111年較110年減少，離職人員與新進員工之薪資亦有落差。又111年新進員工數較多，年資未滿一年，故需依在職時間，按比例領取年終及績效獎金。",
"其他","9907","統一實","975420","1083","901","824","848","791","1.42","893","2.87","N","N","N","",
"油電燃氣業","9908","大台北","254572","237","1074","1022","995","978","1.55","1221","1.55","N","N","N","",
"運動休閒","9910","豐泰","3562464","2556","1394","1154","1094","862","10.30","920","7.61","N","N","N","",
"居家生活","9911","櫻花","731678","940","778","748","648","637","4.66","693","5.77","N","N","N","",
"電腦及週邊設備業","9912","偉聯","28139","32","879","856","721","774","-0.27","1335","5.19","N","N","N","",
"運動休閒","9914","美利達","1192976","1249","955","938","777","773","11.34","920","7.61","N","N","N","",
"其他","9917","中保科","1797628","2331","771","729","724","677","5.85","893","2.87","N","Y","N","本公司所經營業務多元化，非單一營運市場，人力
類別及薪資結構複雜，與所謂「同業」事業屬性多
不相同。且月底到/離職員工均計算為半月薪資也算
1人。以上各因素均影響薪資平均數。",
"油電燃氣業","9918","欣天然","157260","168","936","938","867","865","0.81","1221","1.55","N","N","N","",
"其他","9919","康那香","320594","590","543","552","487","484","-1.34","893","2.87","N","N","N","",
"運動休閒","9921","巨大","2306313","2779","830","875","690","710","15.51","920","7.61","N","Y","N","1.今年淨利相較去年低減,員工之變動獎金與公司獲利同步減少;
2.本年度為Covid 受惠高峰營收第三年,時局回穩,巿場需求急速降緩, 本司勞動加班及加班薪資低減;
在巿場衝擊下,薪資表現非領先",
"居家生活","9924","福興","667714","1195","559","552","462","466","4.83","693","5.77","N","N","N","",
"其他","9925","新保","1160517","1702","682","659","635","609","2.51","893","2.87","N","N","N","",
"油電燃氣業","9926","新海","193599","155","1249","1222","1246","1279","2.52","1221","1.55","N","N","N","",
"其他","9927","泰銘","98760","137","721","668","684","633","4.07","893","2.87","N","Y","N","111年每股稅後淨利4.07元，較110年每股稅後淨利4.00元增加1.75%。111年非擔任主管員工薪資平均數721仟元，較110年非擔任主管員工薪資平均數668仟元增加7.93%。故本公司經營績效與員工薪酬之關聯性尚屬合理。",
"其他","9928","中視","268095","392","684","683","614","623","0.11","893","2.87","N","N","N","",
"其他","9929","秋雨","57942","111","522","501","495","470","-0.82","893","2.87","N","N","N","",
"綠能環保","9930","中聯資源","357199","249","1435","1368","1331","1259","3.04","827","4.30","N","N","N","",
"油電燃氣業","9931","欣高","95275","105","907","897","859","820","1.57","1221","1.55","N","Y","N","1.民生消費因地域不同造成南北薪資水平差異2.公司自110年調漲薪資5％、111年調漲薪資4%3.公司近年業外投資收入增加，採漸次調整薪資方式逐年提升員工待遇，避免因市場景氣反轉，造成人事費用突增過鉅影響公司營運",
"其他","9933","中鼎","3497649","3016","1160","1191","1014","1074","3.07","893","2.87","N","N","Y","因111年較110年人數增加且人力結構變化，增聘較大量之外籍移工，以致薪資平均數較前一年度減少。",
"居家生活","9934","成霖","64897","98","662","624","642","589","-2.48","693","5.77","N","N","N","",
"居家生活","9935","慶豐富","318191","538","591","544","519","478","1.31","693","5.77","N","N","N","",
"油電燃氣業","9937","全國","536560","1039","516","487","423","393","2.35","1221","1.55","N","Y","N","油電燃氣業員工結構多屬具有專業之全時人員，與本公司員工型態不同。因行業特性，本公司員工多為現場服務人員，部分工時及月薪加油員佔全體人數2/3，平均薪資水準因而低於同業，然與上櫃加油站同業相當。",
"其他","9938","百和","644102","993","649","671","499","525","5.10","893","2.87","N","Y","N","1.本公司111年度員工薪資平均數超過50萬元，惟因產業別為”其它”，難以找到同產業別比較。
2.111年度員工薪酬減少3.3%，係因整體市場需求降低，營收與獲利衰退致相關附加獎金減少，故整體員工薪資較去年同期下降。",
"其他","9939","宏全","913977","1332","686","648","627","599","7.70","893","2.87","N","Y","N","本公司產業為傳統製造業，所需生產線人力佔總人數61%、現場流動性較高且外籍員工佔生產線人力29%，故整體平均數拉低；
將持續積極提升薪資福利制度、培育優秀人才、建立安全、舒適的職場環境等方式提高員工滿意度。",
"其他","9940","信義","5072935","4590","1105","1263","802","945","1.66","893","2.87","N","N","N","",
"其他","9941","裕融","994613","728","1366","1285","1124","1063","12.06","893","2.87","N","N","N","",
"其他","9942","茂順","584651","957","611","567","542","518","7.82","893","2.87","N","Y","N","本公司地處南投,屬傳統製造業且產線同仁比例近八成,但每年仍會依據政府法令與個人績效表現調薪,並經薪資調查給予同仁合理的薪酬。",
"觀光餐旅","9943","好樂迪","455987","853","535","419","490","374","3.42","596","1.29","N","Y","N","111年度因疫情關係人員嚴重流失，招募門檻低於同業(50%為高中 畢業) 且營收尚未回覆疫情前水準，造成薪資及獎金平均數偏低",
"其他","9944","新麗","132747","216","615","608","538","525","2.12","893","2.87","N","N","N","",
