產業類別,公司代號,公司名稱,非擔任主管職務之全時員工資訊-員工薪資總額(仟元),非擔任主管職務之全時員工資訊-員工人數-年度平均(人),非擔任主管職務之全時員工資訊-員工薪資-平均數(仟元/人)-112年,非擔任主管職務之全時員工資訊-員工薪資-平均數(仟元/人)-111年,非擔任主管職務之全時員工資訊-員工薪資-中位數(仟元/人)-112年,非擔任主管職務之全時員工資訊-員工薪資-中位數(仟元/人)-111年,非擔任主管職務之全時員工資訊-每股盈餘(元/股),同業公司資訊-員工薪資-平均數(仟元/人),同業公司資訊-平均每股盈餘(元/股),薪資統計情形-非經理人之全時員工薪資平均數未達50萬元,薪資統計情形-公司EPS獲利表現較同業為佳，惟非經理人之全時員工薪資平均數低於同業水準,薪資統計情形-公司EPS較前一年度成長，惟非經理人之全時員工薪資平均數較前一年度減少),薪資統計情形-公司經營績效與員工薪酬之關聯性及合理性說明
"化學工業","1735","日勝化","141808","180","788","753","703","661","0.76","868","1.64","N","N","N","",
"運動休閒","1736","喬山","857330","1192","719","707","599","592","2.34","840","4.96","N","N","N","",
"食品工業","1737","臺鹽","465683","460","1012","985","924","895","1.50","842","2.70","N","N","N","",
"生技醫療業","1752","南光","349427","603","579","565","506","494","1.96","807","3.16","N","N","N","",
"生技醫療業","1760","寶齡富錦","269200","363","742","838","598","624","0.90","807","3.16","N","N","N","",
"生技醫療業","1762","中化生","298887","347","861","967","758","885","3.42","807","3.16","N","N","N","",
"化學工業","1773","勝一","444209","438","1014","1071","870","924","6.31","868","1.64","N","N","N","",
"化學工業","1776","展宇","60294","97","622","636","498","493","0.39","868","1.64","N","N","Y","1.112年員工薪資平均數及中位數均已較111年增加。
2.112年度營業利益較111年減少，提撥112年度績效獎金之數額較前一年減少。
3.112年度部分資深員工退休，增補員工為年資較短之基層同仁，致薪資平均數略為降低。",
"生技醫療業","1783","和康生","96771","125","774","677","607","538","1.86","807","3.16","N","N","N","",
"生技醫療業","1786","科妍","64388","90","715","659","616","594","2.66","807","3.16","N","N","N","",
"生技醫療業","1789","神隆","584235","685","853","813","780","744","0.36","807","3.16","N","N","N","",
"生技醫療業","1795","美時","675484","591","1143","1096","840","774","15.72","807","3.16","N","N","N","",
"玻璃陶瓷","1802","台玻","2373862","3872","613","677","583","631","0.01","623","0.07","N","N","Y","因EPS計算包含轉投資公司獲利，而年度薪資以台灣母公司員工計薪。
母公司除基本薪資，尚考量各事業部獲利據以發放獎金。
本年度有獲利部門獎金增加，無獲利部門獎金減少，惟因無獲利部門人數偏高所致。",
"建材營造","1805","寶徠","8474","12","706","715","675","659","-1.55","905","2.16","N","N","N","",
"玻璃陶瓷","1806","冠軍","429808","637","675","672","603","595","0.00","623","0.07","N","N","N","",
"建材營造","1808","潤隆","90680","85","1067","664","947","595","17.08","905","2.16","N","N","N","",
"玻璃陶瓷","1809","中釉","161995","225","720","749","622","392","-0.10","623","0.07","N","N","N","",
"玻璃陶瓷","1810","和成","572067","979","584","618","508","535","0.06","623","0.07","N","N","N","",
"玻璃陶瓷","1817","凱撒衛","108267","143","757","765","633","621","3.27","623","0.07","N","N","N","",
"造紙工業","1903","士紙","35263","63","560","563","531","529","0.33","790","0.38","N","N","N","",
"造紙工業","1904","正隆","3025379","3585","844","918","786","850","0.83","790","0.38","N","N","N","",
"造紙工業","1905","華紙","1455564","2002","727","735","673","678","-0.53","790","0.38","N","N","N","",
"造紙工業","1906","寶隆","5873","8","734","808","805","875","0.20","790","0.38","N","N","N","",
"造紙工業","1907","永豐餘","3316655","4278","775","783","691","691","1.10","790","0.38","N","Y","N","本公司改制投控多年，112年之獲利大多來自投資收益；造紙相關之重要子公司獲利貢獻不盡理想，公司雖連年調增員工月薪，惟仍受年終獎金較前一年度減少(因連結相關公司損益表現計算)而影響年薪平均數。",
"造紙工業","1909","榮成","752428","1002","751","766","721","731","-0.77","790","0.38","N","N","N","",
"鋼鐵工業","2002","中鋼","11946531","9633","1240","1595","1156","1495","0.11","973","0.81","N","N","N","",
"鋼鐵工業","2006","東和鋼鐵","2175489","1915","1136","1088","1073","1031","6.48","973","0.81","N","N","N","",
"鋼鐵工業","2007","燁興","263073","421","625","652","588","615","-1.85","973","0.81","N","N","N","",
"鋼鐵工業","2008","高興昌","110609","201","550","549","480","510","2.24","973","0.81","N","Y","N","1)、退休員工(薪資較高)與新進員工薪資落差。
2)、生產訂單減少。公司(EPS)較同業為佳為業外獲利",
"鋼鐵工業","2009","第一銅","123375","225","548","550","524","531","-0.03","973","0.81","N","N","N","",
"鋼鐵工業","2010","春源","996302","1389","717","702","623","612","1.35","973","0.81","N","Y","N","1.本公司112年EPS較111年增加0.4元，非擔任主管職務之全時員工薪資平均數717(仟元/人)較111年702(仟元/人)增加15(仟元/人)，薪酬與公司績效成正比。
2.外籍移工佔員工人數比為25%，以致薪資平均數較低。",
"鋼鐵工業","2012","春雨","331751","500","664","768","538","613","0.91","973","0.81","N","Y","N","春雨公司本年度獲利主係來自採用權益法認列之投資利益，若以排除前述投資利益後之獲利比較，並無獲利表現優於同業公司之情事。",
"鋼鐵工業","2013","中鋼構","755639","450","1679","1599","1502","1410","2.68","973","0.81","N","N","N","",
"鋼鐵工業","2014","中鴻","915692","1103","830","823","796","795","0.11","973","0.81","N","N","N","",
"鋼鐵工業","2015","豐興","932113","918","1015","1063","928","965","4.08","973","0.81","N","N","N","",
"鋼鐵工業","2017","官田鋼","134662","266","506","534","440","469","-0.68","973","0.81","N","N","N","",
"鋼鐵工業","2020","美亞","259565","317","819","706","694","638","4.80","973","0.81","N","Y","N","本公司112年度獲利扣除業外賠償收入後, 本公司非經理人之全時員工薪資平均數無低於同業水準.",
"鋼鐵工業","2022","聚亨","61413","108","569","594","522","536","0.24","973","0.81","N","N","Y","1.本公司112年度EPS較111年度高,主因營業外收入-採用權益法認列之子公司及關聯企業損益之份額增加所致。
2.112年度營收額較去年度減少，使加班費及獎金減少，拉低員工薪資平均數及中位數。",
"鋼鐵工業","2023","燁輝","1144605","1321","866","942","842","920","-0.55","973","0.81","N","N","N","",
"鋼鐵工業","2024","志聯","80414","155","519","569","481","518","-0.56","973","0.81","N","N","N","",
"鋼鐵工業","2025","千興","27828","49","568","518","549","509","0.81","973","0.81","N","N","N","",
"鋼鐵工業","2027","大成鋼","497664","1037","480","1698","458","1458","2.30","973","0.81","Y","Y","N","112年度因營收及盈餘大幅下降，故減少提列獎金及員工紅利。",
"鋼鐵工業","2028","威致","278283","355","784","773","737","700","1.28","973","0.81","N","Y","N","雖然獲利狀況良好，為因應國際環保減碳趨勢及國家政策，公司規劃汰換老舊高耗能設備引進節能設備，須靠未來獲利做改善，故員工薪資未與營業績效做連結。",
"鋼鐵工業","2029","盛餘","556153","488","1140","1047","1050","975","1.95","973","0.81","N","N","N","",
"鋼鐵工業","2030","彰源","394470","602","655","655","581","569","0.18","973","0.81","N","N","N","",
"鋼鐵工業","2031","新光鋼","208929","259","807","785","703","711","5.15","973","0.81","N","Y","N","本公司非經理人之全時員工之酬金金額，乃依其職務職位、營運參與程度及貢獻價值、該年度公司經營績效及考量公司未來風險，由單位主管評量提案，提交至總經理審議核定並送交薪酬委員會報告。",
"鋼鐵工業","2032","新鋼","86819","167","520","514","494","497","-0.16","973","0.81","N","N","N","",
"鋼鐵工業","2033","佳大","54314","104","522","517","496","505","-0.04","973","0.81","N","N","N","本公司薪資一向優於政府法規，但礙於獲利(產品別與同業不盡相同)，致薪酬水平無法與一般同業一樣，但公司仍將秉持照顧員工初衷，持續加強公司競爭力，增進公司獲利率，將利潤分享員工，給員工更好薪資及福利。",
"鋼鐵工業","2034","允強","469151","775","605","685","559","591","-0.38","973","0.81","N","N","N","",
"鋼鐵工業","2038","海光","235274","378","622","659","574","593","0.28","973","0.81","N","N","N","",
"電機機械","2049","上銀","3574242","4477","798","940","760","903","5.75","803","2.29","N","Y","N","1.本公司生產製造主要集中於台灣，台灣總公司人力結構以一般生產人員佔多數
2.本公司外籍勞工人數佔總人數約16%，拉低整體薪資平均數
3.本公司大力推廣產學合作，產攜生人數約10%，因其無加班致拉低整體薪資平均數",
"電子零組件業","2059","川湖","337352","504","669","869","498","703","28.38","951","5.97","N","Y","N","本公司生產製造皆在台灣，員工佔多數為產線基本作業人力。
然而本公司於年度終了依照經營績效與獲利狀況扣除應有稅捐及法定提撥後倘有盈餘，即秉持著與全體員工共享之理念與全員共享。",
"居家生活","2062","橋椿","458625","831","552","537","477","465","1.57","711","5.69","N","N","N","",
"鋼鐵工業","2069","運錩","80934","152","532","583","473","512","-0.90","973","0.81","N","N","N","",
"橡膠工業","2101","南港","697370","959","727","705","639","614","0.16","727","1.01","N","N","N","",
"橡膠工業","2102","泰豐","41214","58","711","619","657","599","-3.76","727","1.01","N","N","N","",
"橡膠工業","2103","台橡","729669","630","1158","1204","1042","1091","0.82","727","1.01","N","N","N","",
"橡膠工業","2104","國際中橡","263317","246","1070","1420","935","1268","-0.51","727","1.01","N","N","N","",
"橡膠工業","2105","正新","3055738","4349","703","696","664","658","2.22","727","1.01","N","Y","N","本公司為輪胎製造業與其它橡膠工業產業屬性不同，現場需求大量人工作業，且其平均薪資優於同區域之輪胎製造同業。",
"橡膠工業","2106","建大","984707","1683","585","638","543","589","0.92","727","1.01","N","N","Y","23年我司海外廠獲利優於22年，集團EPS由22年的0.35增加至23年的0.92!但台灣廠23年獲利下降，導致台灣廠員工非經常性薪資減少，主因在於台灣廠自行車胎佔比高，23年全球自行車庫存仍偏高，台灣廠接單量不符預期!",
"橡膠工業","2107","厚生","116041","175","663","662","605","612","1.61","727","1.01","N","Y","N","1．員工薪酬依據個別員工、部門及全公司績效獲利而有不同，並參考同業整體經濟及物價水準調整之。
2．本公司113年度實施調薪，較前一年度本俸成長4％。",
"橡膠工業","2108","南帝","322206","289","1115","1832","1058","1746","1.45","727","1.01","N","N","N","",
"橡膠工業","2109","華豐","319177","560","570","581","498","527","1.51","727","1.01","N","Y","Y","1.主要係本公司112年度優化產線提升生產效率，致整體製程加班工時減少，平均員工加班薪資較前一年度降低所致。
2.本公司於今年度實施調薪政策，年度員工平均薪資預期可再提升。",
"橡膠工業","2114","鑫永銓","53340","92","580","534","554","525","6.02","727","1.01","N","Y","N","受大環境影響112年度營收減少15%，但員工薪資平均數卻較去年度成長8.6%，本公司秉持共創價值分
享利益，持續優化同仁薪資水準。",
"汽車工業","2201","裕隆","980823","1092","898","863","847","812","4.63","882","6.40","N","N","N","",
"汽車工業","2204","中華","2370304","1964","1207","1111","1075","994","10.36","882","6.40","N","N","N","",
"汽車工業","2206","三陽工業","2755844","2342","1177","1014","1122","998","7.95","882","6.40","N","N","N","",
"汽車工業","2207","和泰車","1391155","529","2630","2080","1991","1737","41.03","882","6.40","N","N","N","",
"航運業","2208","台船","2730745","2857","956","939","907","897","-4.32","1378","2.56","N","N","N","",
"鋼鐵工業","2211","長榮鋼","579778","534","1086","993","1044","951","8.80","973","0.81","N","N","N","",
"汽車工業","2227","裕日車","419465","348","1205","1182","1142","1117","3.87","882","6.40","N","N","N","",
"汽車工業","2228","劍麟","264893","413","641","630","540","534","6.78","882","6.40","N","Y","N","1.EPS主要歸功於海外子公司
2.合理性：每年參考CPI、外部薪資調查，檢視薪等表市場定位；近10年平均調薪幅度>3 %
3.關聯性：自105年度起，依據年度獲利狀況發放員工酬勞；每年視經營績效決議調薪幅度與年獎發放額",
"汽車工業","2231","為升","219739","342","643","638","549","549","3.20","882","6.40","N","N","N","",
"汽車工業","2233","宇隆","214704","340","631","833","522","711","8.86","882","6.40","N","Y","N","本公司人力結構中所屬直接員工數佔總人數之五成，其中外籍員工佔直接員工數約五成，因此影響整體薪資之平均。",
"汽車工業","2241","艾姆勒","200280","271","739","649","675","577","-2.47","882","6.40","N","N","N","",
"汽車工業","2247","汎德永業","1586820","1420","1117","1035","849","815","22.17","882","6.40","N","N","N","",
"汽車工業","2254","巨鎧精密-創","58881","126","467","0","426","0","-0.78","882","6.40","Y","N","N","1.執行新定薪酬管理、績效管理及晉升管理等辦法，並以KPI管理，確保員工薪酬具產業市場競爭力
2.執行專案獎金管理辦法，以實質獎勵回饋績優員工
3.繼續執行員工分紅配股管理辦法，配合營運狀況擴大員工實質收益",
"汽車工業","2258","鴻華先進-創","920328","711","1294","0","1083","0","-1.20","882","6.40","N","N","N","",
"電腦及週邊設備業","2301","光寶科","6829974","4829","1414","1472","1130","1129","6.36","1331","4.97","N","N","Y","本公司人力結構因在台生產需求有所變動(產線直接員工人數較前一年度增加超過20%)，以致非擔任主管職務之全時員工（年度）薪資平均數略低於前一年度。",
"半導體業","2302","麗正","31533","43","733","613","557","497","0.52","1745","14.50","N","N","N","",
"半導體業","2303","聯電","23156819","12508","1851","2080","1577","1656","4.93","1745","14.50","N","N","N","",
"電腦及週邊設備業","2305","全友","57317","71","807","717","790","710","0.03","1331","4.97","N","N","N","",
"電子零組件業","2308","台達電","20201526","11651","1734","1701","1466","1422","12.86","951","5.97","N","N","N","",
"其他電子業","2312","金寶","574379","391","1469","1411","1236","1219","0.51","1304","8.33","N","N","N","",
"電子零組件業","2313","華通","4031987","4423","912","1004","814","894","3.50","951","5.97","N","N","N","",
"通信網路業","2314","台揚","421387","496","850","834","635","656","-2.60","1233","3.59","N","N","N","",
"電子零組件業","2316","楠梓電","541009","1094","495","534","450","491","4.61","951","5.97","Y","N","Y","本公司係依職務工作資歷等敘薪,另訂有獎金辦法依照公司營業利潤及員工表現作為獎金發放之依據.本公司EPS增加係認列處分投資利益,與非擔任主管職務之全時員工較無關聯性.112年本公司因營收減少致營業淨損增加。",
"其他電子業","2317","鴻海","9286831","3690","2517","2538","1772","1768","10.25","1304","8.33","N","N","Y","因應財政部修正伙食費由每月2400元提高3000元免計入收入，故用餐補助款少認列600元(月/人)，及多位資深同仁升遷、退休，以致統計數據之人員結構不同，若扣除前項差異數，112年員工薪資平均數未有較111年減少之情形。",
"通信網路業","2321","東訊","119453","153","781","787","644","663","-2.60","1233","3.59","N","N","N","",
"光電業","2323","中環","371918","597","623","597","544","576","1.61","923","-0.46","N","Y","N","推估係因本公司人力結構分佈屬直接員工約占總人數之八成五所致，但平均薪資仍較去年增加。",
"電腦及週邊設備業","2324","仁寶","11543092","8231","1402","1352","1255","1180","1.76","1331","4.97","N","N","N","",
"電子零組件業","2327","國巨","2842155","3815","745","740","629","642","41.80","951","5.97","N","Y","N","本公司於台灣地區因基層員工佔比較高(超過50%), 和其他同業之人力資源結構不同。公司獲利表現穩定, 每年持續依照員工績效表現給予相應之年度調薪, 並參考同業薪資趨勢核定薪酬.",
"電子零組件業","2328","廣宇","59607","38","1569","1370","1353","1264","2.42","951","5.97","N","N","N","",
"半導體業","2329","華泰","3326473","4548","731","702","642","620","2.66","1745","14.50","N","N","N","",
"半導體業","2330","台積電","183652184","64614","2842","3167","2248","2435","32.34","1745","14.50","N","N","N","",
"電腦及週邊設備業","2331","精英","816846","625","1307","1271","1120","1044","1.82","1331","4.97","N","N","N","",
"通信網路業","2332","友訊","552202","485","1139","1078","1040","974","0.95","1233","3.59","N","N","N","",
"半導體業","2337","旺宏","4946600","3579","1382","1729","1173","1281","-0.92","1745","14.50","N","N","N","",
"半導體業","2338","光罩","375139","377","995","1111","849","936","1.75","1745","14.50","N","N","N","",
"半導體業","2340","台亞","633850","773","820","806","711","693","0.70","1745","14.50","N","N","N","",
"半導體業","2342","茂矽","466810","578","808","963","715","858","-1.12","1745","14.50","N","N","N","",
"半導體業","2344","華邦電","5540880","3488","1589","1926","1382","1580","-0.29","1745","14.50","N","N","N","",
"通信網路業","2345","智邦","4302097","3106","1385","1324","982","934","15.99","1233","3.59","N","N","N","",
"電子通路業","2347","聯強","762541","635","1201","1228","1030","1049","4.37","1041","3.99","N","N","N","",
"其他","2348","海悅","204610","163","1255","1109","1058","955","13.86","909","2.71","N","N","N","",
"光電業","2349","錸德","363217","546","665","670","541","578","-0.44","923","-0.46","N","Y","N","本公司屬光碟業，已多年虧損，除保留新技術開發人才其餘暫緩而其他公司仍保有較多高端銷售及技術人力，且其中的面板產業，因適逢景氣低潮導致虧損鉅大，故在同業虧損擴大且人力調整較少，所以相對下產生此一狀況",
"半導體業","2351","順德","992873","1435","692","726","593","601","4.08","1745","14.50","N","N","N","",
"電腦及週邊設備業","2352","佳世達","2518960","1582","1592","1696","1320","1290","1.51","1331","4.97","N","N","N","",
"電腦及週邊設備業","2353","宏碁","2190108","1540","1422","1772","1186","1442","1.64","1331","4.97","N","N","N","",
"其他電子業","2354","鴻準","942611","416","2266","2498","1553","1634","3.01","1304","8.33","N","N","N","",
"電子零組件業","2355","敬鵬","1942169","2768","702","710","632","640","1.92","951","5.97","N","N","Y","本公司112年度獲利成長主因係大陸廠營運創下佳績，獲利貢獻大幅提升所致，且因台灣廠區訂單減少，生產線人員平均加班工時及加班費同步降低，故平均薪資較前一年度減少。",
"電腦及週邊設備業","2356","英業達","6622072","5868","1129","1121","948","939","1.71","1331","4.97","N","N","N","",
"電腦及週邊設備業","2357","華碩","12404050","7337","1691","1617","1375","1310","21.44","1331","4.97","N","N","N","",
"其他","2358","廷鑫","42681","78","547","534","462","464","0.00","909","0.00","N","N","N","112年度非擔任主管職務之全時員工薪資資訊未經會計師查核",
"其他電子業","2359","所羅門","246175","275","895","919","783","779","3.11","1304","8.33","N","N","Y","112年招募較多基層人員，導致全時員工(年度)薪資平均數較前一年減少",
"其他電子業","2360","致茂","2159852","1871","1154","1401","1001","1144","9.45","1304","8.33","N","Y","N","本公司所屬類別為「其他電子業」，惟本公司所營事
業為量測儀器設備產業，與「其他電子業」所列之其
他企業相較，不論所營事業、企業規模均差異甚大，
要求本公司須就低於同業水準之情況進行說明，實屬
為難。",
"電腦及週邊設備業","2362","藍天","609210","505","1206","1204","1101","1078","1.81","1331","4.97","N","N","N","",
"半導體業","2363","矽統","200727","142","1414","1308","1310","1210","0.76","1745","14.50","N","N","N","",
"電腦及週邊設備業","2364","倫飛","126791","158","802","737","665","643","3.51","1331","4.97","N","N","N","",
"電腦及週邊設備業","2365","昆盈","43069","50","861","847","770","719","0.33","1331","4.97","N","N","N","",
"電子零組件業","2367","燿華","2746720","4632","593","673","544","605","-0.51","951","5.97","N","N","N","",
"電子零組件業","2368","金像電","2021617","2305","877","887","682","721","7.25","951","5.97","N","Y","N","非經理人之全時員工薪資平均數，本公司採利潤中心制並合理分配員工績效獎金，且本公司在112年度整體調薪達4.56%，並無低於業界水準。",
"半導體業","2369","菱生","1273591","2166","588","591","531","507","-0.42","1745","14.50","N","N","N","",
"電機機械","2371","大同","1739611","2353","739","763","659","680","1.13","803","2.29","N","N","N","",
"其他電子業","2373","震旦行","680325","908","749","736","650","640","4.86","1304","8.33","N","N","N","",
"光電業","2374","佳能","512034","446","1148","1251","1090","1080","0.96","923","-0.46","N","N","Y","非擔任主管職務之全時員工人數較111年減少、基層與技術及作業人員人數增加、部分高薪員工離職及中高階主管視經營績效獎酬有高低等原因，112年度薪資平均數較111年度低。",
"電子零組件業","2375","凱美","31064","40","777","774","730","800","2.44","951","5.97","N","N","N","",
"電腦及週邊設備業","2376","技嘉","2288561","1858","1232","1409","856","953","7.46","1331","4.97","N","Y","N","本公司在台灣設有工廠，雇用基層勞工比例較高，且112年因網通事業群分割移出部分人員(均非基層產線人員)，致112年本公司非擔任主管職務之全時員工平均薪資減少。",
"電腦及週邊設備業","2377","微星","4006725","2873","1395","1712","1213","1478","8.92","1331","4.97","N","N","N","",
"半導體業","2379","瑞昱","15975981","5073","3149","3839","2593","3069","17.85","1745","14.50","N","N","N","",
"電腦及週邊設備業","2380","虹光","320711","359","893","873","803","771","-1.88","1331","4.97","N","N","N","",
"電腦及週邊設備業","2382","廣達","15753096","10352","1522","1501","1291","1217","10.29","1331","4.97","N","N","N","",
"電子零組件業","2383","台光電","997362","932","1070","1054","805","786","16.35","951","5.97","N","N","N","",
"電子零組件業","2385","群光","1723251","821","2099","1958","1808","1676","10.35","951","5.97","N","N","N","",
"電腦及週邊設備業","2387","精元","190588","257","742","740","672","655","6.50","1331","4.97","N","Y","N","薪酬主要衡量員工職能與績效達成，並看公司所在當地就業市場，綜合檢討調整。",
"半導體業","2388","威盛","590568","349","1692","1632","1515","1443","0.82","1745","14.50","N","N","N","",
"其他電子業","2390","云辰","51915","64","811","725","760","697","-0.42","1304","8.33","N","N","N","",
"電子零組件業","2392","正崴","1067709","857","1246","1082","1086","956","3.09","951","5.97","N","N","N","",
"光電業","2393","億光","1071300","1156","927","796","735","603","3.32","923","-0.46","N","N","N","",
"電腦及週邊設備業","2395","研華","4158850","3375","1232","1192","1059","1001","12.65","1331","4.97","N","Y","N","研華有45%員工從事營運製造，與同業大都將製造移往海外組織結構不同。除確保薪酬競爭力外, 在激勵上，與經營績效緊密連結，發放績效獎金及員工分紅外，另發行員工認股權證，但其價值不被證交所列入平均薪資計算。",
"電腦及週邊設備業","2397","友通","512831","626","819","905","644","711","3.16","1331","4.97","N","N","N","",
"電腦及週邊設備業","2399","映泰","110281","127","868","824","742","728","-0.64","1331","4.97","N","N","N","",
"半導體業","2401","凌陽","446322","314","1421","1592","1246","1358","-0.84","1745","14.50","N","N","N","",
"電子零組件業","2402","毅嘉","118430","200","592","538","493","439","1.56","951","5.97","N","N","N","",
"其他電子業","2404","漢唐","1360551","863","1577","1506","1387","1277","24.82","1304","8.33","N","N","N","",
"電腦及週邊設備業","2405","輔信","159605","167","956","976","807","828","0.04","1331","4.97","N","N","N","",
"光電業","2406","國碩","96906","139","697","713","625","650","-0.99","923","-0.46","N","N","N","",
"半導體業","2408","南亞科","4305076","3528","1220","1581","1054","1350","-2.40","1745","14.50","N","N","N","",
"光電業","2409","友達","20645102","18783","1099","1044","839","791","-2.37","923","-0.46","N","N","N","",
"通信網路業","2412","中華電","30393594","19914","1526","1548","1487","1510","4.76","1233","3.59","N","N","Y","本公司112年度EPS較前一年度成長，惟非經理人全時員工薪資平均數較前一年度減少，係因資深員工退休人數多且薪資水位高於新進員工，致影響全時員工薪資平均數及中位數較前一年度減少。",
"電子零組件業","2413","環科","379363","693","547","558","467","497","0.84","951","5.97","N","N","N","",
"電子通路業","2414","精技","321307","367","875","896","788","809","2.38","1041","3.99","N","N","N","",
"電子零組件業","2415","錩新","24484","24","1020","1005","886","904","-0.22","951","5.97","N","N","N","",
"電腦及週邊設備業","2417","圓剛","218665","189","1157","1115","1114","1085","0.01","1331","4.97","N","N","N","",
"通信網路業","2419","仲琦","307550","243","1266","1571","1105","1395","0.02","1233","3.59","N","N","N","",
"電子零組件業","2420","新巨","314047","527","596","593","483","476","3.55","951","5.97","N","N","N","",
"電子零組件業","2421","建準","642775","594","1082","1026","876","843","5.16","951","5.97","N","N","N","",
"其他電子業","2423","固緯","361244","363","995","973","898","876","2.95","1304","8.33","N","N","N","",
"通信網路業","2424","隴華","18040","21","859","691","712","642","-3.95","1233","3.59","N","N","N","",
"電腦及週邊設備業","2425","承啟","30043","29","1036","658","910","720","1.68","1331","4.97","N","N","N","",
"光電業","2426","鼎元","411039","722","569","562","465","497","-0.44","923","-0.46","N","Y","N","本公司因生產線員工占總員工人數約62%、112年度結算虧損不分配員工酬勞及在職月數未達12個月占總人數約18%，致使非擔任主管職員工薪資平均數低於同業。",
"資訊服務業","2427","三商電","581931","733","794","765","741","710","1.36","1031","3.66","N","N","N","",
"電子零組件業","2428","興勤","370016","454","815","758","604","560","10.21","951","5.97","N","Y","N","本公司員工薪酬依公司各項規章及營運狀況給予合理報酬；惟本公司直接人員佔全體員工比重近5成，致使平均薪資數較同業低。",
"光電業","2429","銘旺科","26672","61","437","458","333","321","-0.56","923","-0.46","Y","N","Y","因112年處分虧損子公司，故EPS較同業為佳,
112年間接人員及營運週整造成中高階主管離職，故造成員工平均薪資較前一年度減少",
"電子通路業","2430","燦坤","1258106","1897","663","675","629","628","2.39","1041","3.99","N","N","N","",
"電子零組件業","2431","聯昌","38069","39","976","920","837","764","-0.85","951","5.97","N","N","N","",
"電腦及週邊設備業","2432","倚天酷碁-創","67881","46","1476","0","1277","0","1.98","1331","4.97","N","N","N","",
"其他電子業","2433","互盛電","261777","365","717","726","662","649","3.39","1304","8.33","N","N","N","",
"半導體業","2434","統懋","12327","23","536","557","493","492","-0.98","1745","14.50","N","N","N","",
"半導體業","2436","偉詮電","352922","276","1279","1151","1202","1071","1.18","1745","14.50","N","N","N","",
"光電業","2438","翔耀","6699","13","515","522","459","461","-1.00","923","-0.46","N","N","N","",
"通信網路業","2439","美律","767908","688","1116","985","812","765","6.16","1233","3.59","N","Y","N","產業型態不盡相同，客戶、產品、技術差異甚大，營運和品牌經營各異；2023年度公司營收及經營指標達成皆較前一年度成長，而員工薪酬為依據前一年度經營績效而分配之變動獎金，故整體言之，員工平均薪資仍較去年成長。",
"電子零組件業","2440","太空梭","11991","14","857","783","761","737","-0.99","951","5.97","N","N","N","",
"半導體業","2441","超豐","2920708","3965","737","783","610","630","3.51","1745","14.50","N","N","N","",
"建材營造","2442","新美齊","70413","61","1154","1079","951","879","1.67","905","2.16","N","N","N","",
"其他","2443","昶虹","2954","4","739","753","597","648","0.00","909","2.71","N","N","N","",
"通信網路業","2444","兆勁","220926","428","516","524","468","469","-0.16","1233","3.59","N","N","N","",
"半導體業","2449","京元電子","5319867","6719","792","863","665","711","4.78","1745","14.50","N","N","N","",
"通信網路業","2450","神腦","1154694","1828","632","622","589","584","2.73","1233","3.59","N","N","N","",
"半導體業","2451","創見","729716","957","763","748","618","601","4.63","1745","14.50","N","N","N","",
"資訊服務業","2453","凌群","1035086","1037","998","938","895","827","2.78","1031","3.66","N","N","N","",
"半導體業","2454","聯發科","42910915","11432","3754","4867","3094","3747","48.51","1745","14.50","N","N","N","",
"通信網路業","2455","全新","258294","287","900","897","654","700","2.43","1233","3.59","N","N","N","",
"電子零組件業","2457","飛宏","385933","382","1010","919","877","794","0.68","951","5.97","N","N","N","",
"半導體業","2458","義隆","1741213","934","1864","1745","1715","1572","7.53","1745","14.50","N","N","N","",
"其他電子業","2459","敦吉","57898","56","1034","1032","977","920","5.46","1304","8.33","N","N","N","",
"電子零組件業","2460","建通","64853","110","590","595","524","530","-1.05","951","5.97","N","N","N","",
"其他電子業","2461","光群雷","96888","134","723","768","616","672","0.66","1304","8.33","N","N","N","",
"電子零組件業","2462","良得電","51691","40","1292","990","1055","876","1.86","951","5.97","N","N","N","",
"其他電子業","2464","盟立","1225519","1184","1035","1083","880","893","0.89","1304","8.33","N","N","N","",
"電腦及週邊設備業","2465","麗臺","283775","324","876","857","775","718","-2.53","1331","4.97","N","N","N","",
"光電業","2466","冠西電","71080","132","538","608","360","446","0.18","923","-0.46","N","Y","N","因公司用人結構因素,目前外籍移工及生產線員工占非部門主管人數約為49%,致公司整體平均薪資較低。",
"電子零組件業","2467","志聖","400022","353","1133","1189","1018","993","3.12","951","5.97","N","N","N","",
"資訊服務業","2468","華經","182674","248","737","697","627","615","1.12","1031","3.66","N","N","N","",
"資訊服務業","2471","資通","319737","253","1264","1203","1123","1079","3.66","1031","3.66","N","N","N","",
"電子零組件業","2472","立隆電","118606","102","1163","1312","1110","1278","5.60","951","5.97","N","N","N","",
"其他電子業","2474","可成","1977320","2946","671","687","564","579","13.33","1304","8.33","N","Y","N","電子業產品因生產週期及型態不同，人力結構組成就不相同，台灣可成直接人力佔全公司比重約65%，
因此在年薪呈現上會較其他電子業在台灣是以研發為主的公司低。",
"電子零組件業","2476","鉅祥","476004","706","674","716","598","631","3.54","951","5.97","N","N","N","",
"其他電子業","2477","美隆電","115274","157","734","656","638","528","0.24","1304","8.33","N","N","N","",
"電子零組件業","2478","大毅","519267","745","697","684","579","571","2.56","951","5.97","N","N","N","",
