產業類別,公司代號,公司名稱,非擔任主管職務之全時員工資訊-員工薪資總額(仟元),非擔任主管職務之全時員工資訊-員工人數-年度平均(人),非擔任主管職務之全時員工資訊-員工薪資-平均數(仟元/人)-112年,非擔任主管職務之全時員工資訊-員工薪資-平均數(仟元/人)-111年,非擔任主管職務之全時員工資訊-員工薪資-中位數(仟元/人)-112年,非擔任主管職務之全時員工資訊-員工薪資-中位數(仟元/人)-111年,非擔任主管職務之全時員工資訊-每股盈餘(元/股),同業公司資訊-員工薪資-平均數(仟元/人),同業公司資訊-平均每股盈餘(元/股),薪資統計情形-非經理人之全時員工薪資平均數未達50萬元,薪資統計情形-公司EPS獲利表現較同業為佳，惟非經理人之全時員工薪資平均數低於同業水準,薪資統計情形-公司EPS較前一年度成長，惟非經理人之全時員工薪資平均數較前一年度減少),薪資統計情形-公司經營績效與員工薪酬之關聯性及合理性說明
"文化創意業","6294","智基","173256","327","530","517","482","469","9.46","1181","5.68","N","Y","N","一、本公司員工組成年輕化，年資較淺。
二、本公司主要從事補教業務，薪資已高於一般補教業水準，但本公司仍每半年會依員工績效調整薪資。
三、隨著公司成長，未來薪資調整幅度會逐一修正，以期達到文創業之水平。",
"半導體業","6411","晶焱","234062","120","1951","1810","1592","1459","4.20","1201","5.40","N","N","N","",
"通信網路業","6417","韋僑","245883","427","576","611","458","487","4.02","831","1.93","N","Y","N","本公司以生產客製化產品為主，因少量多樣故生產作業人力需求高，員工中約半數為直接作業人員(含外籍移工)，故整體平均薪資低於同業水準。",
"電子零組件業","6418","詠昇","21602","37","584","556","547","531","1.38","703","1.58","N","N","N","",
"光電業","6419","京晨科","24048","29","829","742","683","552","1.48","853","2.19","N","N","N","",
"電機機械","6425","易發","147573","181","815","770","758","716","-1.59","695","2.14","N","N","N","",
"電子零組件業","6432","今展科","58432","74","790","778","686","675","1.19","703","1.58","N","N","N","",
"半導體業","6435","大中","137423","93","1478","1925","1427","1879","4.03","1201","5.40","N","N","N","",
"電腦及週邊設備業","6441","廣錠","52608","103","511","515","427","469","-1.42","890","3.92","N","N","N","",
"半導體業","6457","紘康","78949","73","1081","1245","1006","1122","-3.20","1201","5.40","N","N","N","",
"生技醫療業","6461","益得","58296","62","940","896","834","769","-2.81","749","0.13","N","N","N","",
"半導體業","6462","神盾","377314","222","1700","1735","1310","1388","-9.97","1201","5.40","N","N","Y","公司經營績效雖較前一年度成長，但仍為持續虧損狀態，經評估公司現有資源與留才規劃，仍發放月薪以外之獎金，整體獎酬已高於上櫃同業平均。",
"通信網路業","6465","威潤","51199","58","883","803","816","751","-1.66","831","1.93","N","N","N","",
"生技醫療業","6469","大樹","906519","1677","541","546","494","496","6.00","749","0.13","N","Y","N","本公司屬零售通路業，門市人員居多，因同質工作選擇性多致流動率高，較難以平均薪資評論，公司對於員工有進階考核、升遷，近年調薪2%~7%，亦投入大量培訓成本及提升各項福利，致力提供具成長且福利健全之工作環境。",
"通信網路業","6470","宇智","171198","207","827","902","652","616","4.18","831","1.93","N","Y","N","本公司以台灣製造為主，依據營運需求，人事結構以生產線之作業人員為主，大部份為基層作業人員及外籍同仁，致整體平均薪資低於同業水準。",
"文化創意業","6482","弘煜科","28899","51","567","565","523","514","1.65","1181","5.68","N","N","N","",
"半導體業","6485","點序","322980","256","1262","1375","1067","1108","2.00","1201","5.40","N","N","N","",
"通信網路業","6486","互動","370707","343","1081","987","889","762","6.26","831","1.93","N","N","N","",
"半導體業","6488","環球晶","2242637","1618","1386","1307","1280","1228","45.41","1201","5.40","N","N","N","",
"生技醫療業","6492","生華科","26386","23","1147","1227","1179","1032","-3.32","749","0.13","N","N","Y","本公司112年度非經理人全時員工薪資平均數較111年度略為下降，主要係因112年新進員工數較多且到職未滿一年採按比例發給年終所致。",
"半導體業","6494","九齊","282769","115","2459","2794","2265","2349","1.80","1201","5.40","N","N","N","",
"生技醫療業","6496","科懋","118432","116","1021","1026","868","897","-1.98","749","0.13","N","N","N","",
"生技醫療業","6499","益安","20926","21","996","998","835","934","-13.09","749","0.13","N","N","N","",
"紡織纖維","6506","雙邦","185544","335","554","780","514","701","0.01","620","3.58","N","N","N","",
"農業科技","6508","惠光","70030","122","574","631","471","493","1.05","609","0.13","N","Y","N","公司營業利益較上年度衰退幅度高達70.65%,平均員工薪資減少9.03%,公司獲利衰退薪酬隨之減少.惟因有固定薪資所以薪資減少幅度低於獲利衰退幅度,公司員工薪酬與經營績效具有相關而且變動合理",
"化學工業","6509","聚和","387308","467","829","872","738","785","2.48","723","1.01","N","N","N","",
"半導體業","6510","精測","975684","1083","901","1002","838","917","0.99","1201","5.40","N","N","N","",
"其他電子業","6512","啟發電","41212","56","736","756","593","605","-0.98","889","3.15","N","N","N","",
"資訊服務業","6516","勤崴國際","123136","135","912","848","851","813","1.20","948","3.39","N","N","N","",
"光電業","6517","保勝光學","117149","222","528","505","438","448","3.88","853","2.19","N","Y","N","1.本公司直接人員(含移工)人數佔比超過6成，製造基層佔比高將會拉低薪資平均數。
2.112年度本公司之非經理人全時員工薪資總額與薪資平均數均較上年度成長。",
"生技醫療業","6523","達爾膚","67096","72","932","680","744","728","9.43","749","0.13","N","N","N","",
"生技醫療業","6527","明達醫","73567","93","791","936","684","769","4.13","749","0.13","N","N","N","",
"通信網路業","6530","創威","39083","70","558","629","442","479","1.25","831","1.93","N","N","N","",
"半導體業","6532","瑞耘","82959","127","653","687","594","634","3.59","1201","5.40","N","N","N","",
"生技醫療業","6535","順藥","36533","32","1142","1117","1062","1093","-1.47","749","0.13","N","N","N","",
"電子零組件業","6538","倉和","151455","227","667","662","519","533","9.11","703","1.58","N","Y","N","1.本公司以少量多樣客製化為主，屬勞力密集產業須較多人力，且直接人工及生產相關間接人員占比高，致平均薪資低於同業水準，後續將視營運狀況逐年調整。2.外籍勞工占公司人力百分之十五，其基本薪資低於本國勞工。",
"文化創意業","6542","隆中","81698","92","888","903","654","671","2.43","1181","5.68","N","N","Y","本公司每年皆參考物價指數辦理調薪以維持員工薪資具有產業競爭力，惟111年度部份薪資較高員工離職，同時112年度配合業務需求擴大招募基層員工，致112年度薪資平均數與中位數皆略有些微下降。",
"通信網路業","6546","正基","86079","75","1148","1117","1032","987","4.19","831","1.93","N","N","N","",
"生技醫療業","6547","高端疫苗","107378","122","880","1125","743","943","-3.53","749","0.13","N","N","Y","本公司112年每股虧損較111年低，但仍為虧損狀態，而111年度則有發放110年員工酬勞，致111年薪資平均數較112年高。",
"半導體業","6548","長科*","506024","794","637","757","568","662","1.67","1201","5.40","N","N","N","",
"光電業","6556","勝品","245724","366","671","714","516","606","6.17","853","2.19","N","Y","N","1.公司人力結構直接人員超過50%,經營型態製造基層人力佔比高。
2.公司定期檢視市場薪資狀況並規劃逐年調整,近年針對直接人員每年薪資調幅介於2%-4.6%。",
"光電業","6560","欣普羅","52082","45","1157","1351","753","1202","-0.76","853","2.19","N","N","N","",
"通信網路業","6561","是方","296057","145","2042","2015","1881","1855","11.84","831","1.93","N","N","N","",
"半導體業","6568","宏觀","121752","85","1432","1540","1340","1374","1.38","1201","5.40","N","N","N","",
"生技醫療業","6569","醫揚","121061","111","1091","1062","1044","997","7.65","749","0.13","N","N","N","",
"電腦及週邊設備業","6570","維田","83948","110","763","851","694","791","2.92","890","3.92","N","N","N","",
"生技醫療業","6574","霈方","219474","250","878","700","701","559","2.12","749","0.13","N","N","N","",
"生技醫療業","6576","逸達","50377","35","1439","1308","1237","1119","-8.14","749","0.13","N","N","N","",
"電腦及週邊設備業","6577","勁豐","162469","162","1003","912","867","841","7.11","890","3.92","N","N","N","",
"農業科技","6578","達邦蛋白","21434","34","630","563","582","496","-1.07","609","0.13","N","N","N","",
"電子零組件業","6584","南俊國際","229757","478","481","0","427","0","0.13","703","1.58","Y","N","N","1.係因公司組織架構扁平，非經理人員工多為基層人員所致。
2.該薪資平均數未包含免費供餐等員工福利以及股票酬勞金額。",
"通信網路業","6588","東典","49774","86","579","564","529","521","-3.07","831","1.93","N","N","N","",
"生技醫療業","6589","台康生技","366216","363","1009","957","898","844","-3.00","749","0.13","N","N","N","",
"資訊服務業","6590","普鴻","153779","149","1032","979","914","891","6.08","948","3.39","N","N","N","",
"資訊服務業","6593","台灣銘板","148451","206","721","608","635","523","2.08","948","3.39","N","N","N","",
"文化創意業","6596","寬宏藝術","22518","32","704","660","573","532","5.94","1181","5.68","N","Y","N","文創產業裡有不同類別公司，員工平均薪資不能全面衡量公司經營績效與員工薪酬的相關性。本公司為主辦展演業務，每年承辦節目數量不固定，且存在銷售風險，使公司稅後獲利較為波動，故低於同業水準",
"電機機械","6603","富強鑫","159400","249","640","645","534","564","0.13","695","2.14","N","N","N","",
"電機機械","6609","瀧澤科","203235","319","637","815","564","759","1.80","695","2.14","N","N","N","",
"生技醫療業","6612","奈米醫材","59914","92","651","634","512","461","2.81","749","0.13","N","Y","N","本公司個體本業獲利雖有進步但仍有努力空間，本公司重視與公司一起努力的全體員工，本公司112年度全體員工平均調薪幅度至少5%以上，113年度全體員工平均調薪幅度仍有5%的調整。",
"其他電子業","6613","朋億*","192482","145","1327","1274","1127","1054","14.95","889","3.15","N","N","N","",
"生技醫療業","6615","慧智","49128","73","673","679","615","599","0.54","749","0.13","N","Y","N","因人員異動，新僱用之人員以工作年資1-3年內為多，故平均薪資較低，致使整體較同業為低。",
"綠能環保","6624","萬年清","43550","56","778","776","684","668","1.20","876","3.91","N","N","N","",
"半導體業","6640","均華","170770","161","1061","1152","1016","1084","3.57","1201","5.40","N","N","N","",
"電子零組件業","6642","富致","69748","117","596","647","482","462","1.81","703","1.58","N","Y","N","本公司產品皆在台灣生產，無海外生產基地，故生產線人員比重佔全公司人員比重超過六成。所以年薪呈現上，會較同業在台灣是以管理及研發為主的公司低，此因人力結構上的差異造成平均薪資上的落差。",
"半導體業","6643","M31","590118","244","2419","2367","2022","1976","12.60","1201","5.40","N","N","N","",
"生技醫療業","6649","台生材","18870","29","651","669","523","571","-0.24","749","0.13","N","N","N","",
"半導體業","6651","全宇昕","97089","88","1103","1232","730","778","5.48","1201","5.40","N","Y","N","1.所評半導體產業含IC設計與晶圓製造廠，上游之IC設計廠多屬研發人員，薪資結構較高。
2.後勤員工數比率較高以致平均薪資下降。
3.中高階人員退休或離職人員為高薪資水準，新進人員則偏後勤薪資水準低。",
"其他電子業","6654","天正國際","57332","95","603","615","529","542","-1.77","889","3.15","N","N","N","",
"生技醫療業","6661","威健生技","39730","52","764","754","677","684","-0.11","749","0.13","N","N","N","",
"生技醫療業","6662","樂斯科","49230","70","703","726","625","604","1.94","749","0.13","N","Y","Y","1.本公司非主管人員薪酬約44%為基層之實驗動物飼育員，不同於一般生技產業公司多數為研發人員，故非主管人員薪資平均數略低於同業水準。
2.因112年度主管人數增加，故非主管人員之薪資平均數較前一年減少。",
"電子零組件業","6664","群翊","230751","244","946","942","900","883","12.65","703","1.58","N","N","N","",
"其他電子業","6667","信紘科","310216","305","1017","958","878","832","7.17","889","3.15","N","N","N","",
"半導體業","6679","鈺太","55715","50","1114","1448","1002","1088","6.95","1201","5.40","N","Y","N","1.112年獲利較111年減少故提列員工分紅減少。
2.公司每年都有因應市場情況給予例行性調薪，112年度薪資平均調幅3%~5%。
3.公司會持續參考同業薪資水準，同時考慮員工認股規劃，持續提升員工薪酬福利。",
"電腦及週邊設備業","6680","鑫創電子","62170","78","797","874","723","699","3.29","890","3.92","N","N","N","",
"半導體業","6683","雍智科技","246835","296","834","933","649","765","13.07","1201","5.40","N","Y","N","本公司組裝產線直接人工佔全體員工比重較高，且112年有新增補外籍員工及實習生，以致整體員工平均薪資低於同業半導體產業的員工平均薪資。此外，112年營運績效下降年終獎金提列減少使112年員工薪資減少。",
"半導體業","6684","安格","106953","82","1304","1391","1151","1261","-6.38","1201","5.40","N","N","N","",
"數位雲端","6690","安碁資訊","331607","311","1066","1016","882","841","8.66","795","3.57","N","N","N","",
"綠能環保","6692","進能服","163410","169","967","0","791","0","0.23","876","3.91","N","N","N","",
"半導體業","6693","廣閎科","60714","60","1012","1105","776","928","0.36","1201","5.40","N","N","N","",
"資訊服務業","6697","東捷資訊","138190","162","853","865","663","644","2.71","948","3.39","N","N","Y","1.111年與112年差異：因112年獎及績效獎金減少發放天數影響。(每位約少10天薪資)",
"生技醫療業","6703","軒郁","66914","91","735","558","604","582","14.66","749","0.13","N","Y","N","112年度的員工薪資平均數較去年增加約178仟元，由於本公司研發及營運規模增加，故需投入更多在品牌業務開拓通路及研發產品等資本以因應營運成長之需求，使非經理人之員工薪資平均數較前一年度增加。",
"半導體業","6708","天擎","68816","60","1147","1192","1083","1109","-1.03","1201","5.40","N","N","N","",
"生技醫療業","6712","長聖","51736","81","639","608","589","541","7.24","749","0.13","N","Y","N","本公司因同時從事研發及製造，並且聘有與業績連結之業務人員，而生產現場人員及業務人員佔本公司員工人數比例達七成以上，故整體平均薪資較同業薪資水準有所差異。",
"半導體業","6716","應廣","94717","67","1414","1780","1209","1479","2.00","1201","5.40","N","N","N","",
"其他","6721","信實","202602","364","557","510","569","508","3.33","677","1.82","N","Y","N","本公司主要為標案型公司，本公司之一般員工薪資係依案場合約約定的薪資為主，且本公司本就屬勞務服務類的公司，薪資水準較難和其他一般公司做比較。",
"電子零組件業","6727","亞泰金屬","89486","128","699","830","576","701","4.60","703","1.58","N","Y","N","1.主要原因為外籍員工及新進員工佔全體員工29.41%比率偏高。
2.在職員工會依績效考核管理辦法，訂立個人年度目標設定，並融入核心職能、管理職能
  和專業技能的績效考核做整體評估，提供相關獎酬及福利。",
"居家生活","6728","上洋","239056","300","797","811","690","709","10.28","655","6.45","N","N","N","",
"半導體業","6732","昇佳電子","401141","182","2204","2352","2066","2116","13.81","1201","5.40","N","N","N","",
"生技醫療業","6733","博晟生醫","30560","34","899","704","772","624","-1.30","749","0.13","N","N","N","",
"其他電子業","6735","美達科技","57783","60","963","1301","1242","1149","0.33","889","3.15","N","N","N","",
"生技醫療業","6747","亨泰光","113731","157","724","751","590","612","8.24","749","0.13","N","Y","N","生技醫療產業，營運模式多樣，所需員工學經歷有所差異，影響薪資水平，本公司擁有製造廠，112年生產線直接人員已佔35%，以及112年有非主管職晉升經理人，故擔任非擔任主管職務之全時員工薪資平均數低於同業水準。",
"資訊服務業","6751","智聯服務","43674","50","873","860","727","759","3.07","948","3.39","N","N","N","",
"資訊服務業","6752","叡揚","666033","667","999","988","877","849","6.14","948","3.39","N","N","N","",
"電子零組件業","6761","穩得","121148","135","897","878","732","732","4.04","703","1.58","N","N","N","",
"生技醫療業","6762","達亞","89376","124","721","695","622","624","3.31","749","0.13","N","Y","N","本公司屬於生技醫療類中的醫材製造專業，相較於其他屬於新藥研發或學名藥開發等生技醫療公司，在非擔任主管職務之全時員工任用的學經歷資格本就有所不同，因此平均薪資相較並無不合理。",
"數位雲端","6763","綠界科技","157610","179","881","864","802","757","21.66","795","3.57","N","N","N","",
"生技醫療業","6767","台微醫","22888","36","636","657","547","562","0.05","749","0.13","N","N","Y","EPS較前一年度成長,係營業外之透過損益按公允價值衡量之金融資產利益認列之故,另非經理人之平均數較前一年度減少係有部分資深員工離職,而公司並未有調降員工薪資結構之情事.",
"生技醫療業","6785","昱展新藥","21163","13","1628","0","1228","0","6.71","749","0.13","N","N","N","",
"半導體業","6788","華景電","139291","144","967","1119","888","1011","7.82","1201","5.40","N","Y","N","非擔任主管職務之全時員工之酬金包括薪資、獎金及員工酬勞，係依公司經營績效、員工之績效考核及對公司之貢獻度來考量。且本公司112年度EPS獲利及員工薪資_平均數，相較於111年度是削減的。",
"資訊服務業","6791","虎門科技","67602","76","890","850","782","769","3.87","948","3.39","N","Y","N","本公司112年度非擔任主管職務之全時員工人數較111年度約增加11%，
因新人年資未足年的比重較高，影響其平均薪資；
惟本公司112年度非擔任主管職務之全時員工之平均薪資較111年度增加，故尚屬合理。",
"綠能環保","6803","崑鼎","792572","779","1017","990","902","889","16.36","876","3.91","N","N","N","",
"運動休閒","6804","明係","116800","201","581","656","483","471","3.62","543","-0.73","N","N","N","",
"數位雲端","6811","宏碁資訊","405949","290","1400","1409","1255","1294","12.10","795","3.57","N","N","Y","本公司於112年申報平均薪資為140萬，與前一年度差異數為0.6%；唯二個年度員工人數成長4.1%，且3年以下年資之新人比例成長近10%，因人力組成改變致使平均薪資略微下滑，屬合理狀態。",
"電子零組件業","6821","聯寶","43251","52","832","0","690","0","1.69","703","1.58","N","N","N","",
"半導體業","6823","濾能","97261","158","616","713","538","591","-1.09","1201","5.40","N","N","N","",
"電機機械","6829","千附精密","306196","498","615","683","573","625","3.51","695","2.14","N","Y","N","本公司從事精密零組件製造，製造產線設置在台灣並持續擴增加產能，製程中需要大量基礎人員，直接人員占比60%、外籍人員占比18%，故影響薪資水平。",
"其他電子業","6840","東研信超","93177","146","638","736","481","551","-2.16","889","3.15","N","N","N","",
"生技醫療業","6841","長佳智能","49310","59","836","0","740","0","-0.44","749","0.13","N","N","N","",
"電機機械","6843","進典","87464","119","735","702","605","555","4.06","695","2.14","N","N","N","",
"食品工業","6846","綠茵","79373","81","980","0","733","0","5.04","734","3.97","N","N","N","",
"其他電子業","6855","數泓科","60905","93","655","624","550","519","6.29","889","3.15","N","Y","N","本公司獲利來源主因為銷售高毛利產品，使獲利較同產業增加，但在產線員工占整體員工約三分之二的情況下，造成薪資分布偏態，平均值低於同業。",
"文化創意業","6856","鑫傳","64026","98","653","0","561","0","4.09","1181","5.68","N","N","N","",
"光電業","6859","伯特光","173112","297","583","572","524","524","2.57","853","2.19","N","Y","N","本公司112年EPS相較同業平均數高，惟受到外籍勞工人數約佔公司員工人數17%，其薪資水準較低，再加上員工平均年資因離職率較高而減少，致非經理人之全時員工薪資平均數低於同業水準。",
"數位雲端","6865","偉康科技","158715","153","1037","0","937","0","1.96","795","3.57","N","N","N","",
"數位雲端","6870","騰雲","108556","165","658","0","557","0","4.00","795","3.57","N","Y","N","1.112年度新進同仁較多，且年資未達一年之員工占約21%，致拉低平均薪資。
2.本公司會衡量市場的薪資水準、物價指數及本體經營績效，對薪資做出適當的調整。",
"資訊服務業","6874","倍力","83582","70","1194","989","1139","808","4.07","948","3.39","N","N","N","",
"生技醫療業","6875","國邑*","24156","22","1098","0","1018","0","0.07","749","0.13","N","N","N","",
"其他電子業","6877","鏵友益","86270","113","763","0","686","0","-0.52","889","3.15","N","N","N","",
"綠能環保","6894","衛司特","59760","62","964","0","806","0","7.86","876","3.91","N","N","N","",
"半導體業","6895","宏碩系統","54608","82","666","0","572","0","2.70","1201","5.40","N","N","N","",
"其他","6904","伯鑫","87734","148","593","0","554","0","10.21","677","1.82","N","Y","N","1、其他之產業類別的產品或服務較廣泛，且人力結構也不一樣。
2、本公司依薪酬管理辦法訂定薪資報酬之內容及數額，且衡量經營績效核發年終獎金及績效獎金，故薪資水準尚屬合理。",
"電腦及週邊設備業","6922","宸曜","129359","137","944","0","809","0","4.51","890","3.92","N","N","N","",
"生技醫療業","6929","佑全","526379","844","624","0","502","0","0.37","749","0.13","N","Y","N","本公司112年度非擔任主管職務之全時員工薪資平均數較其他同業低，主係本公司112年稅後淨利相較111年(疫情影響獲利大增)減少
致112年年終獎金提撥數及業績獎金金額相較111年減少所致",
"光電業","7402","邑錡","51552","54","955","891","766","749","1.38","853","2.19","N","N","N","",
"半導體業","7556","意德士科技","27576","32","862","956","717","844","4.71","1201","5.40","N","N","N","",
"半導體業","8024","佑華","75514","78","968","1174","882","1120","-0.86","1201","5.40","N","N","N","",
"電機機械","8027","鈦昇","219462","267","822","805","750","737","0.32","695","2.14","N","N","N","",
"電子通路業","8032","光菱","103669","99","1047","1537","1023","1491","1.18","783","-0.07","N","N","N","",
"通信網路業","8034","榮群","65486","70","936","880","785","734","1.51","831","1.93","N","N","N","",
"電子零組件業","8038","長園科","17160","31","554","576","499","521","0.00","703","1.58","N","N","Y","50萬以下非經理人全時員工薪資平均月薪資比較顯示較(年)50萬以上平均薪資成長5%, 平均每人月薪資約45,495元, 相較同行間基層員工薪酬並無低廉情狀況, 1-5月間人力較下半年度少約10%, 實無衰退情形。",
"半導體業","8040","九暘","161015","102","1579","1729","1460","1615","-1.77","1201","5.40","N","N","N","",
"電子零組件業","8042","金山電","42984","61","705","726","543","560","0.72","703","1.58","N","N","N","",
"電子零組件業","8043","蜜望實","59445","90","661","817","550","601","-0.24","703","1.58","N","N","N","",
"數位雲端","8044","網家","1031589","1603","644","624","542","520","-5.01","795","3.57","N","N","N","",
"其他電子業","8047","星雲","90506","119","761","781","668","673","-1.39","889","3.15","N","N","N","",
"通信網路業","8048","德勝","96750","106","913","809","860","742","4.38","831","1.93","N","N","N","",
"光電業","8049","晶采","123378","148","834","941","622","726","3.39","853","2.19","N","Y","N","本司為光電業,其歸類實屬廣泛且每家生產型態不同,部份公司在台並無生產作業人員,因此平均薪資較高,故比較基礎殊不一致。
本公司之員工分紅制度,係按稅前淨利5~12%提撥,故而公司經營績效好,員工薪酬自然增加。",
"電腦及週邊設備業","8050","廣積","558232","661","845","909","633","713","5.22","890","3.92","N","Y","N","關於EPS高於同業平均數惟非經理人全時員工薪資平均數低於同業水準，主要原因為本公司權益法之投資利益不視為本公司營運績效。估列員工酬勞將其扣除，故本公司扣除後之獲利微幅衰退，致估列之員工酬勞亦微幅減少。",
"半導體業","8054","安國","61840","41","1508","1262","1194","1140","-1.21","1201","5.40","N","N","N","",
"通信網路業","8059","凱碩","106757","90","1186","982","1036","887","0.04","831","1.93","N","N","N","",
"光電業","8064","東捷","406887","454","896","909","799","847","0.96","853","2.19","N","N","N","",
"居家生活","8066","來思達","9525","14","680","731","745","655","0.74","655","6.45","N","N","N","",
"電子通路業","8067","志旭","11948","27","443","438","379","373","-0.77","783","-0.07","Y","N","N","1.本公司112年美妝專櫃人員6位, 而使年度平均新資數較低
2.112年未提列員工紅利報酬.",
"電子通路業","8068","全達","14493","19","763","879","638","755","-0.57","783","-0.07","N","N","N","",
"光電業","8069","元太","1934946","1365","1418","1302","1234","1089","6.85","853","2.19","N","N","N","",
"電子零組件業","8071","能率網通","8643","15","576","592","545","590","-0.82","703","1.58","N","N","N","",
"電子零組件業","8074","鉅橡","132823","238","558","577","511","527","0.70","703","1.58","N","N","N","",
"電腦及週邊設備業","8076","伍豐","177682","210","846","961","707","815","0.15","890","3.92","N","N","N","",
"觀光餐旅","8077","洛碁","104859","199","527","460","488","446","2.26","600","1.78","N","Y","N","112年度非主管職平均薪資已達50萬，但因疫情陸續解封，旅館業人力嚴重不足的情況，平均薪資的部份已較111年度的46萬增加到52.7萬。

薪資中位數也由111年度的44.6萬增加到48.8萬，未來會視住房率再努力調整。",
"建材營造","8080","印鉐","2214","4","554","563","562","533","0.27","955","2.42","N","N","N","",
"電機機械","8083","瑞穎","124884","146","855","892","781","814","6.79","695","2.14","N","N","N","",
"電子通路業","8084","巨虹","15771","17","928","862","794","758","1.58","783","-0.07","N","N","N","",
"其他電子業","8085","福華","111720","232","482","505","408","457","-1.00","889","3.15","Y","N","N","1. 因傳統電子製造行業的薪酬水平相對較低，加上近年資深且薪資較高之員工退休，使平均薪資降低。
2. 近年開始轉型的動作，將更多資金投入到業務擴展和技術研發上，短期內無法大幅提高薪資水平。",
"半導體業","8086","宏捷科","518760","726","715","653","662","592","0.42","1201","5.40","N","N","N","",
"綠能環保","8087","麗升能源","11261","10","1126","802","1004","614","4.10","876","3.91","N","N","N","",
"半導體業","8088","品安","293893","547","537","548","425","452","2.61","1201","5.40","N","N","N","",
"通信網路業","8089","康全電訊","124609","120","1038","1058","994","962","-5.90","831","1.93","N","N","N","",
"半導體業","8091","翔名","247297","345","717","746","631","626","5.98","1201","5.40","N","Y","N","本公司員工薪酬係依各工作之職能及工作表現，並視公司整體營運成果予以調整，因本公司112年度獲利較去年度減少，且112年底外籍員工占比也較去年底增加約8%，以致平均薪資降低。",
"其他電子業","8092","建暐","93887","173","543","518","487","477","0.03","889","3.15","N","N","N","",
"電子零組件業","8093","保銳","36979","54","685","611","662","554","-1.67","703","1.58","N","N","N","",
"電子通路業","8096","擎亞","43813","41","1069","1321","1018","1092","-3.08","783","-0.07","N","N","N","",
"通信網路業","8097","常珵","36143","40","904","785","720","449","-0.69","831","1.93","N","N","N","",
"資訊服務業","8099","大世科","410343","510","805","772","666","655","2.12","948","3.39","N","N","N","",
"電機機械","8107","大億金茂","55598","90","618","585","509","498","-0.84","695","2.14","N","N","N","",
"電子零組件業","8109","博大","211118","272","776","811","683","717","8.03","703","1.58","N","N","N","",
"光電業","8111","立碁","126671","190","667","665","576","575","0.58","853","2.19","N","N","N","",
"電子零組件業","8121","越峰","129358","149","868","858","790","781","-0.81","703","1.58","N","N","N","",
"電子零組件業","8147","正淩","83291","103","809","805","715","683","2.55","703","1.58","N","N","N","",
"電子零組件業","8155","博智","513806","787","653","702","590","634","4.08","703","1.58","N","Y","N","112年因景氣需求低迷等因素致獲利較111年下滑，公司仍持續致力員工薪酬福利等措施調整，
使非主管員工薪資平均數較前一年度減少比例低於公司年度獲利減少比例，故公司經營績效與
全時員工薪資平均數尚屬合理。",
"綠能環保","8171","天宇","33072","57","580","550","557","512","-0.50","876","3.91","N","N","N","",
"通信網路業","8176","智捷","39646","49","809","790","794","734","0.08","831","1.93","N","N","N","",
"電子零組件業","8182","加高","164632","286","576","566","500","468","1.16","703","1.58","N","N","N","",
"其他電子業","8183","精星","113242","185","612","629","463","491","4.50","889","3.15","N","Y","N","112年獲利543,159仟元，屬境外轉投資收益658,534仟元，台灣廠本身尚處於虧損狀態，故
公司經營績效與員工薪酬之關聯性尚屬合理。",
"半導體業","8227","巨有科技","69510","61","1140","905","1031","1094","4.29","1201","5.40","N","N","N","",
"電腦及週邊設備業","8234","新漢","589406","805","732","714","640","624","1.27","890","3.92","N","N","N","",
"光電業","8240","華宏","417196","591","706","712","623","622","2.05","853","2.19","N","N","N","",
"電機機械","8255","朋程","596653","695","858","792","707","658","7.68","695","2.14","N","N","N","",
"半導體業","8277","商丞","37295","53","704","707","561","564","-0.74","1201","5.40","N","N","N","",
"生技醫療業","8279","生展","300411","460","653","692","587","617","10.14","749","0.13","N","Y","N","因資本額較低，故EPS較其他生技業為佳，近年度獲利持續投入資本支出，新進員工持續增加且多為生產直接人員，致平均薪資及中位數較其他生技業低，將以經營績效、風險、員工個人表現及薪資市場價值適度調整薪資報酬。",
"資訊服務業","8284","三竹","289672","320","905","871","827","793","4.21","948","3.39","N","Y","N","本公司在112年非經理之全時員工平均調薪3.90%，卻因新增7.74%非經理之全時員工，所以造成無法追上同業薪資。",
"電子零組件業","8289","泰藝","116660","195","598","815","523","675","1.29","703","1.58","N","N","N","",
"電子零組件業","8291","尚茂","21590","43","502","569","463","493","-1.50","703","1.58","N","N","N","",
"半導體業","8299","群聯","7352255","3639","2020","2108","1784","1894","18.48","1201","5.40","N","N","N","",
"其他","8342","益張","132075","228","579","583","466","462","4.71","677","1.82","N","Y","N","1.外籍勞工薪資偏低及人數占比高達22%，故拉低整體平均薪資。",
"鋼鐵工業","8349","恒耀國際","360484","545","661","664","602","598","3.03","784","2.14","N","Y","N","本公司產業屬性為汽車之零組件業，與鋼鐵業不同，部份獲利貢獻系來自海外子公司；本國員工薪資比照同業水準，並訂於合理範圍內。",
"其他","8354","冠好","90284","171","528","528","497","511","0.79","677","1.82","N","N","N","",
"電子零組件業","8358","金居","207940","292","712","781","662","751","2.11","703","1.58","N","N","N","",
"其他電子業","8383","千附","234804","382","615","681","565","600","1.49","889","3.15","N","N","N","",
