產業類別,公司代號,公司名稱,非擔任主管職務之全時員工資訊-員工薪資總額(仟元),非擔任主管職務之全時員工資訊-員工人數-年度平均(人),非擔任主管職務之全時員工資訊-員工薪資-平均數(仟元/人)-110年,非擔任主管職務之全時員工資訊-員工薪資-平均數(仟元/人)-109年,非擔任主管職務之全時員工資訊-員工薪資-中位數(仟元/人)-110年,非擔任主管職務之全時員工資訊-員工薪資-中位數(仟元/人)-109年,非擔任主管職務之全時員工資訊-每股盈餘(元/股),同業公司資訊-員工薪資-平均數(仟元/人),同業公司資訊-平均每股盈餘(元/股),薪資統計情形-非經理人之全時員工薪資平均數未達50萬元,薪資統計情形-公司EPS獲利表現較同業為佳，惟非經理人之全時員工薪資平均數低於同業水準,薪資統計情形-公司EPS較前一年度成長，惟非經理人之全時員工薪資平均數較前一年度減少),薪資統計情形-公司經營績效與員工薪酬之關聯性及合理性說明
"造紙工業","1909","榮成","767918","1047","733","691","697","650","1.84","860","2.30","N","N","N","",
"鋼鐵工業","2002","中鋼","22920903","9714","2360","1195","2226","1184","4.02","1481","3.86","N","N","N","",
"鋼鐵工業","2006","東和鋼鐵","1988884","1685","1180","988","1139","938","5.95","1481","3.86","N","Y","N","本公司110年因現金減資及營運成長，EPS$5.95較109年成長，並且每年依營運獲利情形及個人績效，發放盈餘獎金、年終獎金及員工酬勞，110年非擔任主管職務之全時員工薪資平均數較109年增加，與公司經營績效成正比。",
"鋼鐵工業","2007","燁興","281350","425","662","561","627","528","0.02","1481","3.86","N","N","N","",
"鋼鐵工業","2008","高興昌","103632","204","508","494","477","467","0.21","1481","3.86","N","N","N","",
"鋼鐵工業","2009","第一銅","166052","239","695","513","682","494","1.18","1481","3.86","N","N","N","",
"鋼鐵工業","2010","春源","1009341","1422","710","675","639","601","1.88","1481","3.86","N","N","N","",
"鋼鐵工業","2012","春雨","341850","546","626","560","571","504","2.81","1481","3.86","N","N","N","",
"鋼鐵工業","2013","中鋼構","684715","450","1522","1764","1352","1545","2.49","1481","3.86","N","N","N","",
"鋼鐵工業","2014","中鴻","1727686","1171","1475","852","1412","829","4.42","1481","3.86","N","Y","N","本公司員工薪資政策符合並優於政府法規,薪資包含基本薪給、獎金與員工酬勞等,獎酬與公司經營績效正相關,依年度獲利狀況及績效給付,故110年度獲利增加,員工薪資平均數較109年度增加,與同業無重大差異。",
"鋼鐵工業","2015","豐興","963886","870","1108","992","989","902","6.94","1481","3.86","N","Y","N","公司獲利表現(EPS)較前一年度增加，依公司薪資獎酬辦法發放薪酬，非擔任主管職務之員工薪資之平均數較前一年度增加116仟元，增幅約12%。",
"鋼鐵工業","2017","官田鋼","154735","257","602","518","485","427","1.98","1481","3.86","N","N","N","",
"鋼鐵工業","2020","美亞","262120","323","812","695","795","633","3.52","1481","3.86","N","N","N","",
"鋼鐵工業","2022","聚亨","69248","120","577","540","517","471","0.89","1481","3.86","N","N","N","",
"鋼鐵工業","2023","燁輝","1024556","1285","797","698","777","673","2.75","1481","3.86","N","N","N","本公司薪酬制度除訂有基本薪資結構及各項津貼項目外，另依據每月之營運績效及衡酌各單位工作表現之關聯性核發每月產銷獎金。
並視全年度獲利狀況及合理評鑑同仁績效表現後，核發年終績效獎金。",
"鋼鐵工業","2024","志聯","104872","170","617","516","577","466","1.47","1481","3.86","N","N","N","",
"鋼鐵工業","2025","千興","32457","56","580","489","580","463","0.98","1481","3.86","N","N","N","",
"鋼鐵工業","2027","大成鋼","1621977","935","1735","585","1400","504","5.76","1481","3.86","N","N","N","",
"鋼鐵工業","2028","威致","323039","361","895","740","851","700","5.11","1481","3.86","N","Y","N","雖然獲利狀況良好，但考慮公司設備老舊須靠未來獲利做改善，故員工薪資未與營業績效做連結。",
"鋼鐵工業","2029","盛餘","566110","467","1212","1029","1149","961","3.94","1481","3.86","N","Y","N","1.全時員工薪資平均數較去年增加17.78%，屬於正向成長。
2.因聘用新進員工比例增加影響平均薪資水準。
3.公司已充分考量經營績效及未來風險之關連性而給予合理報酬。",
"鋼鐵工業","2030","彰源","442645","629","704","599","568","532","4.29","1481","3.86","N","Y","N","本公司110年EPS4.29元較109年0.38元增加3.91元，非擔任主管職務之全時員工薪資平均數704(仟元/人)較109年599(仟元/人)增加105(仟元/人)，薪酬與公司績效成正比。",
"鋼鐵工業","2031","新光鋼","246880","250","988","716","813","615","8.62","1481","3.86","N","Y","N","本公司非經理人之全時員工之酬金金額，乃依其職務職位、營運參與程度及貢獻價值、該年度公司經營績效及考量公司未來風險，由單位主管評量提案，提交至總經理審議核定並送交薪酬委員會報告。",
"鋼鐵工業","2032","新鋼","100878","173","583","544","554","513","1.28","1481","3.86","N","N","N","",
"鋼鐵工業","2033","佳大","61450","121","508","483","493","463","0.18","1481","3.86","N","N","N","",
"鋼鐵工業","2034","允強","648868","789","822","629","725","575","2.86","1481","3.86","N","N","N","",
"鋼鐵工業","2038","海光","243441","358","680","560","616","546","2.54","1481","3.86","N","N","N","",
"電機機械","2049","上銀","4097773","4468","917","754","839","719","10.36","783","2.56","N","N","N","",
"電子零組件業","2059","川湖","402124","525","766","606","678","509","21.75","913","6.80","N","Y","N","本公司生產製造皆在台灣，員工佔多數為產線基本作業人力。
然而本公司於年度終了依照經營績效與獲利狀況扣除應有稅捐及法定提撥後倘有盈餘，即秉持著與全體員工共享之理念與全員共享。",
"居家生活","2062","橋椿","492906","898","549","506","486","432","2.48","668","5.40","N","N","N","",
"鋼鐵工業","2069","運錩","103162","124","832","491","736","432","4.73","1481","3.86","N","Y","N","1、公司擴編新進人員較多，故平均年資較低。
2、外籍勞工佔比約20%,拉低平均薪資。",
"橡膠工業","2101","南港","761492","1115","683","755","592","647","-0.29","751","2.79","N","N","N","",
"橡膠工業","2102","泰豐","386770","710","545","620","515","584","-5.11","751","2.79","N","N","N","",
"橡膠工業","2103","台橡","773836","647","1196","1007","1078","907","4.76","751","2.79","N","N","N","",
"橡膠工業","2104","國際中橡","406250","557","729","594","554","492","3.50","751","2.79","N","Y","N","1.因110年認列一次性權利金和解收入，故EPS獲利表現較同業為佳。
2.各事業群薪資獎金係參考年度實際獲利貢獻訂定。",
"橡膠工業","2105","正新","3889968","5415","718","663","650","624","1.63","751","2.79","N","N","N","",
"橡膠工業","2106","建大","1209422","1861","650","622","598","576","1.01","751","2.79","N","N","N","",
"橡膠工業","2107","厚生","114217","182","628","570","572","522","2.27","751","2.79","N","N","N","本公司110年受疫情影響，EPS略低於前一年，其主要貢獻仍多來自於營建房屋銷售部份。另，本公司製造部110年營收較前一年成長約8%，員工薪資支出明顯高於前一年。",
"橡膠工業","2108","南帝","607468","304","1998","1455","1806","1367","14.92","751","2.79","N","N","N","",
"橡膠工業","2109","華豐","383216","672","570","532","511","475","1.30","751","2.79","N","N","N","",
"橡膠工業","2114","鑫永銓","55490","102","544","466","521","446","12.42","751","2.79","N","Y","N","1.本公司秉持共創價值、利潤分享之理念，持續優化 
  同仁薪酬水準。110年員工薪資平均數較去年提升 
  17%
2.110年EPS較去年大幅增加，係受惠於業外投資利 
  益增加EPS6.96元，本業EPS與去年並無太大差 
  異",
"汽車工業","2201","裕隆","1049442","1217","862","947","804","905","4.82","776","5.81","N","N","Y","本公司因2021年發展新事業，招募較多現場基層作業員工(約占2021年度總員工人數13.5%)，致平均年薪較往年略低。",
"汽車工業","2204","中華","2132010","1921","1110","1067","1007","984","7.67","776","5.81","N","N","N","",
"汽車工業","2206","三陽工業","2023829","2219","912","937","898","919","2.30","776","5.81","N","N","N","",
"汽車工業","2207","和泰車","1277901","527","2425","2336","1936","1871","29.68","776","5.81","N","N","N","",
"航運業","2208","台船","2745711","2872","956","982","970","1083","0.02","1321","15.90","N","N","Y","109年度EPS-3.38、110年度EPS0.02，109年度薪資平均數982仟元、110年度薪資平均數956仟元，110年度稅後虧損雖較109年度減少，因應退休潮及發展新事業之故，大量招考新進人員，以致於薪資平均數較前一年度減少。",
"鋼鐵工業","2211","長榮鋼","479383","520","922","819","892","822","3.11","1481","3.86","N","N","N","",
"汽車工業","2227","裕日車","423354","358","1183","1141","1126","1078","10.09","776","5.81","N","N","N","",
"汽車工業","2228","劍麟","235374","389","605","618","518","541","3.14","776","5.81","N","N","Y","1.EPS主要歸功於海外子公司
2.合理性：每年參考CPI、外部薪資調查，檢視薪等表市場定位；近10年平均調薪幅度>3 %
3.關聯性：自105年度起，依據年度獲利狀況發放員工酬勞；每年視經營績效決議調薪幅度與年獎發放額",
"汽車工業","2231","為升","246454","384","642","560","574","491","4.23","776","5.81","N","N","N","",
"汽車工業","2233","宇隆","202031","297","680","588","601","473","9.01","776","5.81","N","Y","N","本公司基層人力占比高，直接員工人數占比為公司總人數52%且其中44%為外籍移工，因人力結構占比致影響公司整體薪資平均水準。",
"汽車工業","2241","艾姆勒","252214","388","650","575","592","534","-1.23","776","5.81","N","N","N","",
"汽車工業","2247","汎德永業","1388957","1458","953","927","749","734","15.36","776","5.81","N","N","N","",
"電腦及週邊設備業","2301","光寶科","5274140","3678","1434","1376","1154","1169","6.01","1326","6.69","N","N","N","",
"半導體業","2302","麗正","33855","55","616","602","464","523","0.51","1704","14.51","N","N","N","",
"半導體業","2303","聯電","18791916","12987","1447","1369","1150","1071","4.57","1704","14.51","N","N","N","",
"電腦及週邊設備業","2305","全友","65671","93","706","717","663","676","0.06","1326","6.69","N","N","N","",
"電子零組件業","2308","台達電","14878177","9758","1525","1433","1293","1215","10.32","913","6.80","N","N","N","",
"其他電子業","2312","金寶","566008","528","1072","1125","926","965","0.01","1219","7.94","N","N","N","",
"電子零組件業","2313","華通","3795790","4270","889","806","793","702","4.31","913","6.80","N","N","N","",
"通信網路業","2314","台揚","452518","568","797","839","634","693","-1.97","1144","2.39","N","N","N","",
"電子零組件業","2316","楠梓電","711705","1290","552","509","527","475","2.94","913","6.80","N","N","N","",
"其他電子業","2317","鴻海","9237471","3611","2558","2417","1829","1662","10.05","1219","7.94","N","N","N","",
"通信網路業","2321","東訊","124725","157","794","782","661","649","0.12","1144","2.39","N","N","N","",
"光電業","2323","中環","414491","691","600","641","562","550","0.14","1086","4.60","N","N","Y","110年度公司經營績效比109年度好，員工薪資平均數卻比109年度下降，其主要原因為109年度公司致力於人力合理精簡計劃並依規定給付資遣費，若將此因素排除，110年度員工薪資平均數比109年度提升10%。",
"電腦及週邊設備業","2324","仁寶","10264624","8214","1250","1204","1059","1026","2.90","1326","6.69","N","N","N","",
"電子零組件業","2327","國巨","2897027","3879","747","712","637","554","46.46","913","6.80","N","Y","N","因台灣區基層員工人數比重較高(逾50%),人力結構不同於其他公司。公司依員工職責考核績效表現及貢獻度給予相對應的薪酬,公司營收獲利成長,已部份反應在110年薪資成長上,會持續參考同業薪資水平做合理調整。",
"電子零組件業","2328","廣宇","44779","36","1244","1333","1185","1229","1.87","913","6.80","N","N","Y","雖然本公司EPS較前一年度增加，惟在台人數占多數的事業單位因增加研發團隊成員，且該些事業單位當年度獲利減少，致所分配之獎金不及前一年度。",
"半導體業","2329","華泰","3057705","4591","666","488","573","424","2.24","1704","14.51","N","N","N","",
"半導體業","2330","台積電","129030065","53212","2425","2377","1851","1819","23.01","1704","14.51","N","N","N","",
"電腦及週邊設備業","2331","精英","766892","793","967","964","788","755","0.13","1326","6.69","N","N","N","",
"通信網路業","2332","友訊","698743","623","1122","1071","928","980","0.38","1144","2.39","N","N","N","",
"半導體業","2337","旺宏","6582561","3590","1834","1424","1388","1093","6.48","1704","14.51","N","N","N","",
"半導體業","2338","光罩","343629","268","1282","980","1076","853","5.65","1704","14.51","N","N","N","",
"半導體業","2340","台亞","929108","916","1014","756","839","648","2.11","1704","14.51","N","N","N","",
"半導體業","2342","茂矽","467398","568","823","758","707","671","1.58","1704","14.51","N","N","N","",
"半導體業","2344","華邦電","6600515","2831","2332","1423","1858","1225","3.42","1704","14.51","N","N","N","",
"通信網路業","2345","智邦","2973427","2827","1052","1030","732","665","8.44","1144","2.39","N","Y","N","本公司所公告之110年度薪酬相關資料，其中與生產相關的技術員人數占比為47.8%，而同業中各公司人員之組成不盡相同，故僅單純比較薪資平均數恐有偏差。",
"電子通路業","2347","聯強","822031","697","1179","1032","1006","862","10.35","1110","6.95","N","N","N","",
"其他","2348","海悅","263414","192","1372","1354","1136","1057","15.58","908","4.11","N","N","N","",
"光電業","2349","錸德","400609","615","651","611","566","499","-0.49","1086","4.60","N","N","N","",
"半導體業","2351","順德","996902","1391","717","600","608","549","4.68","1704","14.51","N","N","N","",
"電腦及週邊設備業","2352","佳世達","2668298","1676","1592","1509","1258","1238","4.22","1326","6.69","N","N","N","",
"電腦及週邊設備業","2353","宏碁","3455176","1578","2190","1663","1651","1296","3.63","1326","6.69","N","N","N","",
"其他電子業","2354","鴻準","832982","203","4103","3860","3390","3116","3.17","1219","7.94","N","N","N","",
"電子零組件業","2355","敬鵬","2018735","3006","672","598","601","533","0.85","913","6.80","N","N","N","",
"電腦及週邊設備業","2356","英業達","5558012","5427","1024","996","838","809","1.82","1326","6.69","N","N","N","",
"電腦及週邊設備業","2357","華碩","12448170","6219","2002","1612","1504","1243","59.98","1326","6.69","N","N","N","",
"其他","2358","廷鑫","91480","178","514","460","452","408","1.29","908","4.11","N","N","N","",
"其他電子業","2359","所羅門","203494","234","870","856","787","791","1.16","1219","7.94","N","N","N","",
"其他電子業","2360","致茂","1915832","1715","1117","1065","952","923","9.96","1219","7.94","N","Y","N","1.本公司110年度因有處分廠房利益致EPS表現優於同業平均，若不計入此非經常性收益則本公司之EPS為6.20，並未高於同業平均值。
2.本公司非擔任主管職務之全時員工薪資平均數 ,已持續逐年調升。",
"電腦及週邊設備業","2362","藍天","558868","469","1192","1135","1073","1007","3.03","1326","6.69","N","N","N","",
"半導體業","2363","矽統","187897","150","1253","1227","1097","1105","0.29","1704","14.51","N","N","N","",
"電腦及週邊設備業","2364","倫飛","101766","147","692","670","589","616","1.14","1326","6.69","N","N","N","",
"電腦及週邊設備業","2365","昆盈","38151","46","829","932","718","801","0.23","1326","6.69","N","N","N","",
"電子零組件業","2367","燿華","2597365","4646","559","560","503","513","-0.39","913","6.80","N","N","Y","本公司110年度EPS提升主因係認列上海展華廠搬遷補償金稅前利益新台幣15億餘元，但實質營業淨損近16億(個體)；因此非擔任主管職務之全時員工（年度）薪資平均數僅較109年度減少1仟元(560仟元→559仟元)。",
"電子零組件業","2368","金像電","1682446","2200","765","683","623","574","5.41","913","6.80","N","N","N","",
"半導體業","2369","菱生","1380434","2273","607","544","511","483","2.35","1704","14.51","N","N","N","",
"電機機械","2371","大同","1877693","2572","730","676","645","596","1.57","783","2.56","N","N","N","",
"其他電子業","2373","震旦行","684741","947","723","703","636","633","6.19","1219","7.94","N","N","N","",
"光電業","2374","佳能","531549","479","1110","1045","995","1027","2.42","1086","4.60","N","N","N","",
"電子零組件業","2375","凱美","25581","35","731","711","759","698","8.62","913","6.80","N","Y","N","本公司本年度獲利表現較同業佳除本業外尚有業外收入採用權益法認列子公司關聯企業及合資利益共計約新台幣1,027,310仟元。員工酬勞估列係考量獲利情形及公司資金需求並兼顧股東權益在不超過公司章程範圍內估列。",
"電腦及週邊設備業","2376","技嘉","3730161","2530","1474","1143","1002","859","21.01","1326","6.69","N","N","N","",
"電腦及週邊設備業","2377","微星","5348894","2764","1935","1414","1606","1215","20.03","1326","6.69","N","N","N","",
"半導體業","2379","瑞昱","18152017","4446","4083","2360","3270","1946","33.00","1704","14.51","N","N","N","",
"電腦及週邊設備業","2380","虹光","320094","371","863","843","765","744","-0.69","1326","6.69","N","N","N","",
"電腦及週邊設備業","2382","廣達","13015467","9164","1420","1307","1174","1112","8.73","1326","6.69","N","N","N","",
"電子零組件業","2383","台光電","842880","901","935","826","767","687","16.50","913","6.80","N","N","N","",
"電子零組件業","2385","群光","1390229","788","1764","1750","1482","1516","8.71","913","6.80","N","N","N","",
"電腦及週邊設備業","2387","精元","202726","274","740","706","670","640","5.31","1326","6.69","N","N","N","",
"半導體業","2388","威盛","558608","359","1556","1492","1424","1325","8.01","1704","14.51","N","N","N","",
"其他電子業","2390","云辰","67753","65","1042","763","1012","708","6.67","1219","7.94","N","N","N","",
"電子零組件業","2392","正崴","905781","767","1181","1199","1034","1041","1.90","913","6.80","N","N","N","",
"光電業","2393","億光","1155181","1420","814","760","598","596","4.37","1086","4.60","N","N","N","",
"電腦及週邊設備業","2395","研華","3443123","2992","1151","1024","996","857","10.67","1326","6.69","N","Y","N","本公司員工薪酬與經營績效緊密連結，在激勵上，除績效&#22892;金及員工分紅外，另有發放員工認股權證，但其價值不被證交所列入計算員工薪資平均數中，且我們有43%員工服務於營運製造體系，員工結構相較同業大不相同.",
"電腦及週邊設備業","2397","友通","473871","559","848","737","672","589","5.38","1326","6.69","N","N","N","",
"電腦及週邊設備業","2399","映泰","144159","135","1068","866","861","718","2.03","1326","6.69","N","N","N","",
"半導體業","2401","凌陽","454354","315","1442","1404","1235","1231","2.01","1704","14.51","N","N","N","",
"電子零組件業","2402","毅嘉","90158","177","509","669","455","562","0.75","913","6.80","N","N","Y","產線擴充，作業人員較前一年度增加，致薪資平均數下降",
"其他電子業","2404","漢唐","1082865","794","1364","1552","1190","1345","14.53","1219","7.94","N","N","N","",
"電腦及週邊設備業","2405","輔信","209356","201","1042","859","903","734","0.58","1326","6.69","N","N","N","",
"光電業","2406","國碩","87081","133","655","636","601","588","0.09","1086","4.60","N","N","N","",
"半導體業","2408","南亞科","5857210","3375","1735","1412","1377","1166","7.40","1704","14.51","N","N","N","",
"光電業","2409","友達","29226072","19811","1475","972","972","783","6.44","1086","4.60","N","N","N","",
"通信網路業","2412","中華電","30631835","20322","1507","1489","1478","1467","4.61","1144","2.39","N","N","N","",
"電子零組件業","2413","環科","345142","663","521","520","452","467","0.35","913","6.80","N","N","N","",
"電子通路業","2414","精技","331919","366","907","820","815","739","3.44","1110","6.95","N","N","N","",
"電子零組件業","2415","錩新","23532","24","981","1001","852","900","2.73","913","6.80","N","N","Y","本公司110年度EPS較前一年度增加，但該年度新聘基層員工人數增加，導致非擔任主管職務之全時員工(年度)薪資平均數較前一年度減少兩萬，約每月減少千餘元，尚屬合理。",
"電腦及週邊設備業","2417","圓剛","218180","211","1034","1265","975","1081","0.27","1326","6.69","N","N","N","",
"通信網路業","2419","仲琦","270187","267","1012","1241","890","1020","0.22","1144","2.39","N","N","N","",
"電子零組件業","2420","新巨","321023","558","575","584","498","492","3.82","913","6.80","N","N","Y","因公司進行人力精實作業，部分離職同仁為年資較久及薪資較高之理級/課級人員，故進而拉低本年度平均數。",
"電子零組件業","2421","建準","477281","557","857","978","686","810","1.71","913","6.80","N","N","N","",
"其他電子業","2423","固緯","329961","359","919","892","840","818","2.00","1219","7.94","N","N","N","",
"通信網路業","2424","隴華","8789","15","586","679","544","611","-8.57","1144","2.39","N","N","N","",
"電腦及週邊設備業","2425","承啟","8812","13","678","649","690","680","1.27","1326","6.69","N","N","N","",
"光電業","2426","鼎元","477371","674","708","581","619","524","2.41","1086","4.60","N","N","N","",
"資訊服務業","2427","三商電","484549","651","744","709","692","662","0.81","952","2.48","N","N","N","",
"電子零組件業","2428","興勤","391232","450","869","777","656","630","12.31","913","6.80","N","Y","N","本公司直接人員約佔員工人數65%；間接人員含技術、研發、管理約佔員工人數35%。本公司屬勞力密集產業，員工薪酬及公司經營績效配置應屬合理。",
"光電業","2429","銘旺科","28922","62","466","468","359","358","0.05","1086","4.60","Y","N","Y","110年因公司營運部門組織調整，使薪資相對較高之業務單位人數減少，而新進員工係以直接人員佔多數，導致整體平均薪資，較109年略為下降。",
"電子通路業","2430","燦坤","1354958","1955","693","637","633","581","3.93","1110","6.95","N","N","N","",
"電子零組件業","2431","聯昌","34330","42","817","849","721","711","1.03","913","6.80","N","N","Y","110年EPS較109年增加係因子公司土地徵收補償款挹注之業外收入所致，實際上110年本業為鉅額之營業虧損，
造成公司EPS雖較前一年度增加，但非擔任主管職務之全時員工（年度）薪資平均數較前一年度減少之現象。",
"其他電子業","2433","互盛電","273074","390","700","700","637","637","3.80","1219","7.94","N","N","N","",
"半導體業","2434","統懋","11575","21","551","685","502","560","-0.54","1704","14.51","N","N","N","",
"半導體業","2436","偉詮電","409894","284","1443","1194","1352","1101","4.25","1704","14.51","N","N","N","",
"光電業","2438","翔耀","12698","25","508","531","463","445","-0.07","1086","4.60","N","N","N","",
"通信網路業","2439","美律","602326","674","894","919","718","714","5.40","1144","2.39","N","Y","N","產業型態不盡相同，客戶、產品、技術差異甚大，營運和品牌經營各異；110年EPS較前一年度略減，而員工薪酬為依據前一年度獲利而分配之變動獎金，整體言之，平均薪資佔整體獲利比例和同業相較，差異不大。",
"電子零組件業","2440","太空梭","15031","16","939","832","878","758","0.75","913","6.80","N","N","N","",
"半導體業","2441","超豐","3745547","4008","935","814","756","690","8.09","1704","14.51","N","N","N","",
"建材營造","2442","新美齊","66626","55","1211","985","946","815","1.99","888","2.42","N","N","N","",
"其他","2443","昶虹","8523","9","947","760","754","664","-0.73","908","4.11","N","N","N","",
"通信網路業","2444","兆勁","217909","452","482","460","422","403","0.12","1144","2.39","Y","N","N","公司為以生產為主之網通製造業,依據營運人力需求多數為生產線之基層人員,因此薪資普遍不高,本司已於110年調整員工薪資,均數為3%,薪資結構調整無法於一年內大幅增加。",
"半導體業","2449","京元電子","5495089","6847","803","721","662","602","4.23","1704","14.51","N","N","N","",
"通信網路業","2450","神腦","1199945","1978","607","564","568","523","2.31","1144","2.39","N","N","N","",
"半導體業","2451","創見","788591","998","790","725","631","608","5.90","1704","14.51","N","N","N","",
"資訊服務業","2453","凌群","883243","998","885","868","811","778","2.16","952","2.48","N","N","N","",
"半導體業","2454","聯發科","46833111","9094","5150","3089","3992","2641","70.56","1704","14.51","N","N","N","",
"通信網路業","2455","全新","287900","234","1230","943","845","654","4.62","1144","2.39","N","N","N","",
"電子零組件業","2457","飛宏","451204","517","873","855","744","744","-0.92","913","6.80","N","N","N","本公司依據員工職能符合程度，及遵循勞動法令規範核定薪資，並考量內部公平及外部平衡給薪，每年依前一年度營運狀況、成長率、當年度物價指數、員工績效表現辦理獎酬之分配，以獎勵員工的貢獻，並激勵員工繼續努力。",
"半導體業","2458","義隆","1999254","1015","1970","1719","1798","1493","17.64","1704","14.51","N","N","N","",
"其他電子業","2459","敦吉","60072","62","969","950","933","906","5.01","1219","7.94","N","N","N","",
"電子零組件業","2460","建通","87079","129","675","524","594","486","1.47","913","6.80","N","N","N","",
"其他電子業","2461","光群雷","101454","135","752","673","651","570","2.42","1219","7.94","N","N","N","",
"電子零組件業","2462","良得電","43676","44","993","1022","883","874","0.83","913","6.80","N","N","N","",
"其他電子業","2464","盟立","1203287","1072","1122","1011","927","856","2.70","1219","7.94","N","N","N","",
"電腦及週邊設備業","2465","麗臺","249283","294","848","801","710","647","8.12","1326","6.69","N","Y","N","本公司員工薪酬除依公司章程規定提列外，並參酌當年度獲利情形並衡量員工績效據以辦理相關調薪及獎酬事宜。110年度非經理人全時員工薪酬平均數較上期增加47千元，平均員工薪資費用調整變動約5.9%。",
"光電業","2466","冠西電","66872","124","539","542","404","370","0.35","1086","4.60","N","N","Y","本公司員工薪酬政策，依員工職責考核其個人績效表現及對公司之貢獻度，並考量公司營運狀況來給予相應之酬金。110年度薪資平均數低於109年度，主係110年新進員工多為生產線人員，故而使110年度平均薪資下降。",
"電子零組件業","2467","志聖","359762","328","1097","983","921","846","4.35","913","6.80","N","N","N","",
"資訊服務業","2468","華經","166187","251","662","682","595","605","0.64","952","2.48","N","N","Y","本公司為發展雲管理平台,110年度轉調部分較資深高薪技術人員至關係企業,推動技術研發工作,致非主管員工薪資平均數較前一年度減少,如將集團非主管員工薪資合併計算,平均數為新台幣694仟元,較前一年度增加12仟元",
"資訊服務業","2471","資通","304715","260","1172","1117","1078","1025","2.42","952","2.48","N","N","N","",
"電子零組件業","2472","立隆電","99954","92","1086","956","1028","763","6.12","913","6.80","N","N","N","",
"其他電子業","2474","可成","2818618","4386","643","669","540","574","11.31","1219","7.94","N","Y","N","電子業產品因生產週期及型態不同，人力結構組成就不相同，台灣可成直接人力佔全公司比重約70%，因此在年薪呈現上會較其他電子業在台灣是以研發為主的公司低。",
"電子零組件業","2476","鉅祥","444033","628","707","668","633","587","3.49","913","6.80","N","N","N","",
"其他電子業","2477","美隆電","161973","213","760","768","641","670","8.27","1219","7.94","N","Y","Y","本公司獲利較去年大幅成長也比同業佳，主要係因大陸子公司房地徵收的處分利益較高所致，而因響應政府回台投資增設生產線，基本作業人力需求增加，使得非經理人之全時員工薪資總額增加，但平均數微幅減少。",
"電子零組件業","2478","大毅","613923","829","741","661","585","505","6.60","913","6.80","N","N","N","",
"資訊服務業","2480","敦陽科","491914","490","1004","959","932","891","6.00","952","2.48","N","N","N","",
"半導體業","2481","強茂","1097229","1425","770","688","619","556","5.66","1704","14.51","N","N","N","",
"其他電子業","2482","連宇","122183","169","723","722","576","612","0.11","1219","7.94","N","N","N","",
"電子零組件業","2483","百容","287434","542","530","489","471","430","1.40","913","6.80","N","N","N","",
"電子零組件業","2484","希華","471548","720","655","534","582","493","2.54","913","6.80","N","N","N","",
"通信網路業","2485","兆赫","535524","933","574","573","431","417","-1.11","1144","2.39","N","N","N","",
"光電業","2486","一詮","561545","760","739","605","629","543","1.79","1086","4.60","N","N","N","",
"其他電子業","2488","漢平","105096","143","735","745","637","625","1.79","1219","7.94","N","N","N","",
"光電業","2489","瑞軒","551963","328","1683","1283","1378","1128","6.30","1086","4.60","N","N","N","",
"光電業","2491","吉祥全","3266","6","544","585","522","545","0.63","1086","4.60","N","N","N","",
"電子零組件業","2492","華新科","2171251","2708","802","764","595","583","16.35","913","6.80","N","Y","N","本公司員工薪酬定期參酌外部薪資水準給予合理報酬，惟直接人工含外籍移工佔比較高（約71%），致使平均數較同業低。",
"電子零組件業","2493","揚博","252969","250","1012","987","867","820","3.00","913","6.80","N","N","N","",
"電腦及週邊設備業","2495","普安","368219","416","885","868","772","767","0.53","1326","6.69","N","N","N","",
"其他","2496","卓越","4789","8","599","601","586","660","3.02","908","4.11","N","N","N","",
"汽車工業","2497","怡利電","253172","413","613","579","572","549","0.81","776","5.81","N","N","N","",
"通信網路業","2498","宏達電","2099359","1786","1175","1125","949","886","-3.75","1144","2.39","N","N","N","",
"建材營造","2501","國建","135428","130","1042","1037","941","956","0.73","888","2.42","N","N","N","",
"建材營造","2504","國產","540813","585","924","878","883","863","2.42","888","2.42","N","N","N","",
"建材營造","2505","國揚","59568","57","1045","1373","926","1271","2.58","888","2.42","N","N","N","",
"建材營造","2506","太設","53097","66","805","817","740","770","0.13","888","2.42","N","N","Y","109年度有三位主管級員工離職未遞補，110年度新進員工無主管級員工，故全時員工薪資較109年度略減。",
"建材營造","2509","全坤建","36981","49","755","759","737","695","0.20","888","2.42","N","N","N","",
"建材營造","2511","太子","162576","187","869","744","856","697","0.95","888","2.42","N","N","N","",
"其他","2514","龍邦","15398","20","770","1401","703","1011","2.45","908","4.11","N","N","N","",
"建材營造","2515","中工","730552","962","759","715","705","644","1.75","888","2.42","N","N","N","",
"建材營造","2516","新建","460875","740","623","652","560","585","0.47","888","2.42","N","N","Y","本公司110年度EPS雖較前一年度增加,惟尚有累積虧損金額待彌補;另因本公司近年來推行退休管理辦法,部分資深員工已辦理退休,人事結構上亦做部分變動調整。",
"建材營造","2520","冠德","95758","73","1312","1585","1105","1391","6.47","888","2.42","N","N","N","",
"建材營造","2524","京城","32065","29","1106","1021","996","964","4.54","888","2.42","N","N","N","",
